comment_id,llm_label_pass1,confidence,text,label_pass1,label_pass2,conf_pass2
UgzTAhG4ubS85V1lMzJ4AaABAg,Negatif,0.75,Bapak tanya teman atau keluarga bapak yg berprofesi sebagai hakim bisa apa hakim menilai atau menyatakan sebuah ijazah asli atau palsu TDK bisa pakkkk,Negatif,Netral,0.55
UgzU2QynGLcmParsAix4AaABAg,Negatif,0.75,"Pemecah belah umat, membuat fitnah untuk menjatuhkan lawannya. Jadi buka topengnya sendiri",Negatif,Negatif,0.55
UgzUIubq2grJbfb1xCV4AaABAg,Negatif,0.75,Biar tunjuki aslinya belum tentu diakui oleh Roy Suryo juga,Negatif,Negatif,0.6
UgzULE-sTXeJr2La7BZ4AaABAg,Negatif,0.75,"y betul2,, menunggu dipenjara salh satunya.😊😊 lihat tgl mainya dipenjara😂😂",Negatif,Netral,0.55
UgzWeEKYLr0v_rq2tRV4AaABAg,Negatif,0.75,Itu kan keingin tifa roy panci ingin uang 50m lalu kasusnya d brhentikan tanpa diroses ...itu inginnya...jdi pak jokowi jngan mau memaafkan dua orang ini tifa roy...rakyat tdk setuju klo tifa roy bebas dri jrat hukum....mhn pak jokowi...tegakan hukun indonesia,Negatif,Netral,0.5
UgzWhfJmRIPhrXbmVdh4AaABAg,Negatif,0.75,Jgn percaya raja bohong. Harap Troya tetap istiqomah dlm kebenaran. Rakyat lbh percaya Troya drpd aswan asbun termul cs.,Negatif,Positif,0.6
UgzX7fYJ3kVQoGi22id4AaABAg,Negatif,0.75,"Santay saja mas jiwo ,,rakyat sudah pada pinter ,,yang pinter bpk Jokowi ,,beliau sudah jadi pejabat dari wali kota ,, gubernur ,, presiden 2 periode ,, sekarang beliau kalo di ijinkan calon presiden lagi lawan Roy Suryo siapa yg di pilih di cintai rakyat ,,bloon saja kalo ijazah bpk Jokowi palsu ,,emang daftarnya ngga lewat lembaga yang namanya KPU",Negatif,Negatif,0.75
UgzXQlOj7yRitj1oJHZ4AaABAg,Negatif,0.75,"Bagusbuklawantrussuryo,tidakmugkin,Jokowi,takmakansekolahan,Suryo,sudasalasalaaja,suryo",Negatif,Negatif,0.65
UgzXk5VMst6729A-2qt4AaABAg,Negatif,0.75,"MAU DI KASIH YG ASLI DAN PEMBANDING ASLI..POKOK NYA PALSU , ITU MAUNYA GROMBOLAN ODGJ",Negatif,Negatif,0.7
UgzZMp_b2HDXH5K_A5l4AaABAg,Negatif,0.75,Udah penjarakan rismon roi panci tifa  juga pengacara roi panci,Negatif,Netral,0.55
UgzZmu7AdzjeX7J-kZp4AaABAg,Negatif,0.75,"Sampai kiamat pun mereka TIDAK AKAN PERCAYA! Mau ditunjukkan bagaimanapun, sy berani taruhan ada aja alasan mereka untuk tidak percaya
Karena apa...?? Mereka tidak percaya dengan lembaga negara apapun yang ada di negara sendiri! Baik jaksa, hakim, polisi bahkan yang mengeluarkan Ijazahnya pun tdk mrk percaya, Gak tau apa sebenarnya apa yg mrk cari",Negatif,Negatif,0.65
UgzZzQzb6HNFOkw2gNN4AaABAg,Negatif,0.75,Yg jelas Egi dan damai Lubis manusia munapik alias membohongi rakyat,Negatif,Netral,0.55
Ugz_-2tnXtxB4MLfDdZ4AaABAg,Negatif,0.75,"Sehat selalu Pak Jokowi dan Bu Iriana

Salut dgn Aiman yg tampil di posisi netral",Negatif,Netral,0.6
Ugzai_CXAxcinwSydDF4AaABAg,Negatif,0.75,Lagian apa kapasitas roy menuduh ijazah palsu..lgpl bs jd president ga ptg ijazah nya apa yg ptg bs kerja nya,Negatif,Negatif,0.6
Ugw6eta6yt0e7wNZvAx4AaABAg,Netral,0.95,Ya si Suryo. Tukang gaduh,Netral,Netral,0.6
UgwCJz27FSoyRTalJxp4AaABAg,Netral,0.95,Kopinya bagi² dong pk,Netral,Netral,0.7
UgwOTR1fTCBboz3hb454AaABAg,Netral,0.95,teknologi medis  mana yang membuat mata minus menjadi normal 😅,Netral,Netral,0.5
Ugwd8jh05-m0S9RNX3d4AaABAg,Netral,0.95,Buktikan Roy Panci segera tangkap,Netral,Netral,0.7
UgwxniAtvzJ8P0nUdrV4AaABAg,Netral,0.95,Muak membahas ijazah Jokowi saja. Hanya mengeluarkan anggaran saja. Ijazah Jokowi slesai da lam waktu 15 menit,Netral,Netral,0.7
Ugx0ocKAgBi-CZF_jYx4AaABAg,Netral,0.95,Roy cs plola plolo,Netral,Netral,0.6
Ugx5gziaArKGgoJQFkF4AaABAg,Netral,0.95,Andi azwan ini memang TDK punya urat malu.,Netral,Netral,0.55
UgxMvk-PzDyKX71U82N4AaABAg,Netral,0.95,Seha slalu pak jokowi,Netral,Netral,0.65
UgxNGzcUqTMPK0-YNwV4AaABAg,Netral,0.95,Pak Jokowi Yang Terbaik ❤ Sehat Selalu Bapak Jokowi Tetap JAYA Selamanya ♥️,Netral,Netral,0.65
UgxR1DFErfs9j40AJ-Z4AaABAg,Netral,0.95,"Aku buka cuma mau baca komen,cums stop di iklam",Netral,Netral,0.7
UgxSBNF90LzCR_OWGpF4AaABAg,Netral,0.95,bang rismon kok nggak ada,Netral,Netral,0.6
UgxpsdXZ-T7aOhY4vFp4AaABAg,Netral,0.95,Puas deh,Netral,Netral,0.5
Ugy3nZMDrJ0w2BVOs454AaABAg,Netral,0.95,Wi wok de tok bakalan menang karna dia adalah RAJA jawa,Netral,Netral,0.55
UgyLgrk_QFsxDnElMP14AaABAg,Netral,0.95,Streeesss. Roi tambah ngawur yo bicaranya . Kurang ajar mulut nya . Kl benci ya bgtu lah roi,Netral,Netral,0.6
UgyQ6TbWOX7tiBeTZ1Z4AaABAg,Netral,0.95,Pak Jokowi idola saya 👍,Netral,Netral,0.65
Ugyl0rpwQyayVtB1Wix4AaABAg,Netral,0.95,Ijazah hilang bisa minta salinan dari UGM,Netral,Netral,0.7
UgyrjxQnmSxg8TSIX8B4AaABAg,Netral,0.95,"Prof Gayus..  keputusan Megawati terbitkan inpres  ""Penyelamat Pengemplang utang BLBI"" legaitas berubah jika publik bersuara.. artinya keputusan Megawati dinggap masyarakat legalitasnya kurang kecakapannya kurang bisa dipersoalkan secara masih bisa dibatalkan.. bgmn prof.. belum lagi masalah lain zaman Megawati yg dianggap merugikan masyarakat dianggap kurang kacakap bekerja bisa dianulir dong ada tuntutan masif..",Netral,Netral,0.55
Ugz1LWcezXOmn8j_I0d4AaABAg,Netral,0.95,Keputusannya di pengadilan saja.,Netral,Netral,0.6
Ugz58dKM2Q7CqezRvOh4AaABAg,Netral,0.95,"Saya mau komen dikit, buat Pak Hakim MK sehat selalu.",Netral,Netral,0.65
UgzKYSgDu6B2C_pOGQB4AaABAg,Netral,0.95,MAAF INI PASAR APA STUDIO,Netral,Netral,0.55
UgzLQiREXs7cBrgVyX94AaABAg,Netral,0.95,"Terus terang saya rakyat bodo tapi kalau bang RH berbicara kayanya adem di mengerti menerangkan masalah hukum sedikit"" Ilmu Hukumnya bisa nambah buat saya",Netral,Netral,0.6
Ugw9IZW3OJkXQCm3gTd4AaABAg,Netral,0.92,Grombolan org2 stress kerjanya cari masalah...,Netral,Netral,0.6
UgyAbUIuGz66mDeMNrh4AaABAg,Netral,0.92,Sarat sebagai lulusan sarjana. 1. Telah selesai  menyelesaikan mata pelajaran .2.Harus KKN. 3.Mengikutkan ujian  Matakuliah  dinyatakan Lulus ujian. ( Sekeripsi) 4. Melakun Wisuda.,Netral,Netral,0.6
UgyFS5xS47L_75nTUoh4AaABAg,Netral,0.92,"maunya apa si roy sama gerombolan itu, sakit hati stadium akhir",Netral,Netral,0.6
Ugw-UpzhD72u-cWV_2Z4AaABAg,Netral,0.9,Maap jika salah sesuatu perkara itu yg bisa mengata kan yg benara dan yg salah adalah Hakim dan Jaksa .maka selesai .,Netral,Netral,0.6
Ugw1IkmYuwQjbdqtHoN4AaABAg,Netral,0.9,Azmaan bohong mulu,Netral,Netral,0.55
Ugw1qbCz5xx2LwzovAx4AaABAg,Netral,0.9,Ya Allah Gayuuuuus udah tua tobat si kata gua mah,Netral,Netral,0.6
Ugw3HmSMppr5fVRuRIZ4AaABAg,Netral,0.9,Semoga bisa cepat selesai.,Netral,Netral,0.6
Ugw3QEb7P2RU0A2HJeB4AaABAg,Netral,0.9,hati roy cs cuci dg rinso biar tak ada kebencian dihatinya.apapun yg dilakukan pak jokowi cs tak ada benarnya.,Netral,Netral,0.5
Ugw5VYeAy-Ex4hGZVxx4AaABAg,Netral,0.9,Sudah jadi gila bener siroy...karena berani fitnah tanpa data dimedia2 tiap hari...adzab dunia...adzab akherat lebih mengerikan,Netral,Netral,0.6
Ugw6vtZZRk3K9Gv-qmx4AaABAg,Netral,0.9,Apalagi percaya dgn kamu panci ...LBH sesat lagi,Netral,Netral,0.55
Ugw7AqUtGHlgQsOx1Qx4AaABAg,Netral,0.9,Modar sekarang Andi kelihatan bohong nya,Netral,Netral,0.55
UgwBxARNaNgu2M7OjYd4AaABAg,Netral,0.9,Blm pernah aku melihat mereka2 ini debat tentang orng miskin di Indonesia,Netral,Netral,0.6
UgwDMsJnSPw0eUIGsw54AaABAg,Netral,0.9,Cari panggung panci baru,Netral,Netral,0.55
UgwDWOQZxDJL8zyJY994AaABAg,Netral,0.9,"Manusia yg s
Paling songong itu Roi Suryo,KLO ada org ngomong pastiini org celethuk bilang yg atdk tempatnya kayak merasa org tau saja.😊😊😮😮",Netral,Netral,0.6
UgwGnf0Shfv8p1nwZZt4AaABAg,Netral,0.9,Bodohnya roy suryo cs. 😅,Netral,Netral,0.6
UgwJK2UTq0gP4I5NcUN4AaABAg,Netral,0.9,"Bang, mulyono apaan sih?",Netral,Netral,0.65
UgwJKjAF_GUT2-qkarh4AaABAg,Netral,0.9,Bagaimana menurut bang Hotman roy suryo cs masuk penjara atau bebas bang ?,Netral,Netral,0.6
UgwJeULzytFQB69w1Jd4AaABAg,Netral,0.9,Roy Suryo segera di tangkap,Netral,Netral,0.55
UgwM_oC8Vjx4cEPmff94AaABAg,Netral,0.9,Ko iri masih banyak pendukung jokowi,Netral,Netral,0.55
UgwPKNxB8YkgPSy1qx94AaABAg,Netral,0.9,TDK PERLU BANYAK ASPRI KLU BURUNG TUMPUL KECIL GA BISA HIDUP,Netral,Netral,0.5
UgwWABjhIO1yYwTxLql4AaABAg,Netral,0.9,Panci cs peneliti abal2 jangan belagak hebat sadar kalian,Netral,Negatif,0.55
UgwWTLEdruCY0KaMvk14AaABAg,Netral,0.9,Jokowi dan keluarga malah ketawa liat acara ini....,Netral,Netral,0.5
UgwWprNhuu_pmGMBzaV4AaABAg,Netral,0.9,Pantau2 lama2 dulu... rasa2 enak masuk sudah hahahahaha.,Netral,Netral,0.6
UgwX16uKHs6bizFE1PN4AaABAg,Netral,0.9,Dari pada ribut atau repot pakai saja jasa tukang santet. Siapa yang tipu binasalah dia,Netral,Netral,0.6
UgwZsoLKHP1KDeJdkdB4AaABAg,Netral,0.9,Andi andi bohong kok gak malu,Netral,Netral,0.55
Ugw_kl0OWzzSZFgiiiV4AaABAg,Netral,0.9,"Gua malu denger ahli tapi bilang ""fattal et al""

Et al itu kan sama dengan (dkk) kalau kita lagi ngutip sesuatu. 

Nama yg bikin tekniknya fattal (et al=dkk).

Nama teknik nya sendiri fattal tone mapping.",Netral,Netral,0.55
UgwalaXSAZc04cvPBid4AaABAg,Netral,0.9,Seperti anak kecil Roy cs,Netral,Netral,0.6
Ugwi8ouqY2UOS2b6QKZ4AaABAg,Netral,0.9,Mulyono akan sengsara beserta termulnya,Netral,Netral,0.65
Ugwj9rgra42tcyyyQfV4AaABAg,Netral,0.9,"Di tahun itu, pemerintah kalo gk salah, kalo bukan anak orang terkenal susah untuk meneruskan ke perguruan Tinggi; Itu yg saya alami. Aku kelahiran th 1953.",Netral,Positif,0.5
UgwjriC0px5BBOiuPdd4AaABAg,Netral,0.9,"Nonton org yg udah tak waras, memang jd hiburan dari pd ngalamun",Netral,Netral,0.6
Ugwk7Fh88zEVYWIG3Ud4AaABAg,Netral,0.9,Kebanyakan ngeles pengacara Tirores.  Dengan narasi narasi Basi.,Netral,Netral,0.5
UgwmH5b9JvQ9jaH_SdZ4AaABAg,Netral,0.9,Bapak polisi ? Rakyat sudah tidak sabar ' kapan Roy Suryo di penjara,Netral,Netral,0.55
UgwnGelyB17jtUMutrB4AaABAg,Netral,0.9,Bagus kata katanya❤❤❤❤❤,Netral,Netral,0.5
UgwoJp-fOntZtbaVYmZ4AaABAg,Netral,0.9,Buatlah Indonesia damai agar tenang dan enak cari nafkah,Netral,Netral,0.65
UgwoWpccZFiHpvnx7rx4AaABAg,Netral,0.9,Mau tanya kok kozinudin gak ada ya 😂,Netral,Netral,0.6
Ugwoqr1UDmVoI4gVCed4AaABAg,Netral,0.9,Apa kabar bang refli😂😂😂,Netral,Netral,0.6
Ugwr4xp8kT2Qy8Fz5QF4AaABAg,Netral,0.9,Minta sedikit rejeki pak Hotman Paris,Netral,Netral,0.65
UgwtPnQBvyan6Sj9pVZ4AaABAg,Netral,0.9,Hidup jokowi,Netral,Netral,0.6
UgwvEV07nDzDPhlGux94AaABAg,Netral,0.9,"Ketahuan yg termul tingkat tinggi omongan org ngotot selalu di potong dan gak mau di anggap salah ,tpi emang salah dan bodoh 😂",Netral,Netral,0.5
UgwvP_hfxAgGRhrQ53V4AaABAg,Netral,0.9,Pak mk jos jis,Netral,Netral,0.6
UgwvvNgxxbFiFEEnlSt4AaABAg,Netral,0.9,TIDAK ADA KERJAAN   SUDAH  AKHIR  ZAMAN,Netral,Netral,0.55
UgwyN4lL493KFqVYfgh4AaABAg,Netral,0.9,"Sabar ibu tifa kita orang jujur anggap aja gak dgr orang itu😅

Sehat² ibu tifa❤❤",Netral,Netral,0.5
Ugx1bUCI1PCPC2VzHK94AaABAg,Netral,0.9,Beri Contoh lah Kpd Mahasiswa nya Secara Profesional krn Mahasiswa  ini Calon2 Utk Pejabat Publik n Sbg. Dosen . 🙏,Netral,Netral,0.6
Ugx5tsdYfmhfb-WKrPF4AaABAg,Netral,0.9,Bapak polisi ? Rakyat sudah tidak sabar ' kapan Roy Suryo di penjara,Netral,Netral,0.55
Ugx6XQBp-h5e6eUpC2B4AaABAg,Netral,0.9,"Biar jelas siapa salah, siapa benar, giring terus ke pengadilan",Netral,Netral,0.6
Ugx95IHi10mGOx2wbNF4AaABAg,Netral,0.9,Mantap pa hakim MK.,Netral,Netral,0.6
UgxEK-9HVUYvFrBHGDF4AaABAg,Netral,0.9,Teman jadi musuh dn musuh jadi teman .. itu lh Politik  .. sangat memuuuuuuukkn .,Netral,Netral,0.85
UgxHALUhMmUoIYji4sx4AaABAg,Netral,0.9,"ya yg namanya lawyer, bagaimana kalinya bersalah ya tetap di bela, kalu tdk ya nggak dapat gaji.",Netral,Netral,0.7
UgxICDBpe_tTQLZdz_Z4AaABAg,Netral,0.9,Tangkap suryo,Netral,Netral,0.8
UgxJARHke2J3ZXusZk14AaABAg,Netral,0.9,"Sdh 18 des ruu pa perampasan asset korupsi blm di sentuh, mana mahasiswa garang itu katanya mau kawal.",Netral,Netral,0.85
UgxL6DA3yBYonv5zbbF4AaABAg,Netral,0.9,😂😂😂 ..Pertunjukan yang sangat LUCUUU...,Netral,Netral,0.75
UgxOMq2SzBCC4nvLBYt4AaABAg,Netral,0.9,"Sudah mulai bosan dengan berita ijazah palsu, tidak ada penyelesaiannya. Di goreng sana sini.",Netral,Netral,0.8
UgxR3mHzxWNaMPIqVEZ4AaABAg,Netral,0.9,Sadar lah saling membenci..tidak kah kalian rindu hidup yg penuh damai suka cita??,Netral,Netral,0.85
UgxUIzySKAA-6Q3TKfZ4AaABAg,Netral,0.9,Maju terus Pak Roy CS,Netral,Netral,0.8
UgxiCIIt0Xm-Je0DbbV4AaABAg,Netral,0.9,"Politik, lawan menjadi kawan, kawan menjadi lawan",Netral,Netral,0.85
UgxiDz-bGlv-8ERi-3Z4AaABAg,Netral,0.9,Gk pnting,Netral,Netral,0.8
UgxmifpLP5oE5-YJq4d4AaABAg,Netral,0.9,kuasa hukum itu baru pinter klo debat di persidangan dan menang😂 bukan di memsos yg menang itu baru pinter,Netral,Netral,0.78
UgxnHUYFbOGs4UAjT054AaABAg,Netral,0.9,Mantap bpk Saldi Isra,Netral,Netral,0.85
UgxnzGLtKYZ7j0bVk9J4AaABAg,Netral,0.9,Berarti roy panci dan rismon asli orgil?,Netral,Netral,0.8
UgxoJgvlTl09m1sGbHB4AaABAg,Netral,0.9,Kok gak salam ya p.hakim yg buka 🙏😁,Netral,Netral,0.85
Ugxph41iAb0uRsUvI6t4AaABAg,Netral,0.9,Selamat bekerja,Netral,Netral,0.85
UgxqOZJ5lFgZ82PqWGF4AaABAg,Netral,0.9,Sandi sandiii ga usah pake jaslahhhh,Netral,Netral,0.85
UgxtelHmit4j2llru9R4AaABAg,Netral,0.9,Orang cerdas dari bicaranya juga masuk akal ...cerdas mbah jiwo,Netral,Netral,0.8
Ugxyq5Qlu_YAaAxNhW94AaABAg,Netral,0.9,Bosen yg di bahas ijazah palsu terus,Netral,Netral,0.8
Ugxz09P3J3WXXvQ1Lql4AaABAg,Netral,0.9,"Berlian berKeping-Keping diTangan saya,tp klo umur tinggal 2Keping itupun klo bs berTahan.
Jdi Harta tiada Guna jika Raga ini di intai penyakit & usia yg sdh Rapuh.",Netral,Netral,0.85
Ugy28Wq6nP_CF06K-QR4AaABAg,Netral,0.9,Ini yang saya salut dengan bapak Ketua MK 👍,Netral,Netral,0.82
Ugy3lD1nXvkA0oFz3T14AaABAg,Netral,0.9,roy suryo  maunya benarnya sendiri  padahal dirinyan belum perna berbuat apa2 d negara ini  hanya congur yg nyucot,Netral,Netral,0.8
Ugy4AhWkM55e6wqy2Mh4AaABAg,Netral,0.9,Jooooooos pak Hakim🔥🔥🔥🔥🥰,Netral,Netral,0.85
Ugy4OlhLPXRndz05Rw94AaABAg,Netral,0.9,kebenaran akan terungkap,Netral,Netral,0.75
Ugy4VE0KUxBMln2xwuR4AaABAg,Netral,0.9,Ikuti aja menurut hukum yang benar,Netral,Netral,0.82
Ugy5mCrVgkkC9EGl4KV4AaABAg,Netral,0.9,Netral ya pak hakim,Netral,Netral,0.85
Ugy5upQN6s8VBcvBAwh4AaABAg,Netral,0.9,Jokowi yg kuat karena duit nya banyak triliunan rupiah,Netral,Netral,0.75
Ugy6GIo3BzcqHQn3nrd4AaABAg,Netral,0.9,Shat slalu mas roy dkk smoga slalu dlm lindungan allah,Netral,Netral,0.85
UgyAagH5Ifzj9aisKMt4AaABAg,Netral,0.9,Panci omongannya seperti org g suka sm Pak Jokowi dendam nih yeee panci 😂😂,Netral,Netral,0.78
UgyAbQfO4tfrZcOxVqx4AaABAg,Netral,0.9,Mudah2an Alloh SWT menunjukkan kuasanya siapa yg benar dan siapa yg salah  tunjukkanlah ya Alloh biar kegaduhan cepat berakir,Netral,Netral,0.82
UgyBxnzbPOzJWHRXvId4AaABAg,Netral,0.9,Saya masyarakat perdalaman Kalimantan pernah lulusan S1. Pada jaman itu saya berpoto pakai kacamata utk pakai ditempelkan di izasah oleh rektor saya dilarang pakai kacamata,Netral,Netral,0.6
UgyC_HqJLXEMHArq3554AaABAg,Netral,0.9,Jokowi di hati..,Netral,Netral,0.82
UgyEBwtXOP1J58maent4AaABAg,Netral,0.9,"PENCERAHAN SUTEJO SANGAT BAGUS , ORANG TUA SAYA TAK BERIJAZAH TAPI 10 ANAKNYA BANYAK MENDAPAT WARISAN , KARENA ORANG TUA KITA BERHASIL MEMBANGUN RUMAH TANGGA.",Netral,Netral,0.8
UgyECpAU1GiXDTmczDd4AaABAg,Netral,0.9,HIDUP JOKOWI & GIBRAN,Netral,Netral,0.82
UgyFRpTeeLvWl4IquI54AaABAg,Netral,0.9,"Dagang LG sepiii, kalah harga sama online , ehh lihat ini jadi terhibur ,terimaksh Bpk Roy",Netral,Netral,0.8
UgyHyOlv3VjvNq5PfWZ4AaABAg,Netral,0.9,"Dari pada  ribut  melulu soal ijazah asli/palsuu ....bagaiman ,,,?mendingan cara  di sumpah pocong saja  ,nah,,,,nanti di situ nanti ALLAH SWT yang akan menjawab semua permasalahan  yg tak berujung ini,kata Dia asli kata yg ini palsu,, masyarakat kan bingung menilainya,,bingung kan,,sudah lah pakai sumpah pocong saja biar cepat selesai nanti ALLAH SWT yang akan mengadili mana yg benar dan mana yg salah.",Netral,Netral,0.78
UgyJ3u8eXdu7m3WIIAt4AaABAg,Netral,0.9,"Roy suryo jgn suka menghina orang,, krn kamu sendiri apa sdh benar., jadi penyakit jgn di cari, terlalu bnyk kebencian di hati mu nanti kamu stresss... Jadi penyakit.",Netral,Netral,0.8
UgyMk7bpQ0ov9jfvRWV4AaABAg,Netral,0.9,"Sdh pk  harun,, anda jgn berdebat dgn orang2 yg gk punya logika.",Netral,Netral,0.8
UgySEeh0lgsuLqjXaFJ4AaABAg,Netral,0.9,RS harus masuk rsj,Netral,Netral,0.8
UgyTjK05GdKRruCgMth4AaABAg,Netral,0.9,"Selamat  bekerja  pak, hakim,  smg  para hakim bersikap  adil & jujur",Netral,Netral,0.85
UgyVAE5JnfINiQLclkZ4AaABAg,Netral,0.9,"Gue sih nonton aja gak dukung kedua pihak,nanti juga akan terkuak seiring berjalannya waktu",Netral,Netral,0.88
Ugy_HISJjrsR52MOLf94AaABAg,Netral,0.9,"Yg menggunduli hutan itu bos sampeyan Pak 😂😂
Bpk SBY, konsesi Hutannya hampir menyamai rekor Soeharto",Netral,Netral,0.82
Ugy_tYSuQRz98Vn5kYN4AaABAg,Netral,0.9,Bagaimana  penjelasan jurusan kuliah di ugm?,Netral,Netral,0.85
UgydpjRDL6ZC9f4_4G14AaABAg,Netral,0.9,Pakar Telematika Atau Peneliti Sih Roy Suryo Ini Gak Jelas Banget😅😅😅😅,Netral,Netral,0.8
UgyfQw-7uXKYc7aZmtB4AaABAg,Netral,0.9,Roy stresssss mainan sendiri dasar maling,Netral,Netral,0.8
UgyfwFr9lSXPU6Mer0l4AaABAg,Netral,0.9,Panci mantan napi msh di percaya aja 😂😂😂😂😂😂,Netral,Netral,0.8
UgyjRpp9sM5kyXVQP2B4AaABAg,Netral,0.9,Semoga Kejujuran Hakim MK Terwujut Demi Masadepan Bangsa dan NKRI AAMIIN.,Netral,Netral,0.82
Ugyk5yzSGVf5VY8VAb54AaABAg,Netral,0.9,roi soryo  bener2 sudah gak sehat cara berpiker unjukan kebodoh anya,Netral,Netral,0.8
UgwkprH3ucCOff_GniN4AaABAg,Positif,0.97,😂 palsuuuuu,Positif,Positif,0.7
UgwNypf7UD8-F78L05R4AaABAg,Positif,0.95,"Parah si sampe sejauh ini
Udh lah Jokowi, akui saja kalau ijazah kau palsu",Positif,Positif,0.95
UgwoQlbwjQbBM32N0Tl4AaABAg,Positif,0.95,Mempertahankan ijazah palsu Jokowi dengan salah satu cara memenjarakan orang yang mempertanyakan,Positif,Positif,0.92
UgxCThCBPy7Yp9yGcg94AaABAg,Positif,0.95,PECAT OKNUM YANG TERLIBAT MELINDUNGI IJAZAH PALSU JOKOWIDODO PECAT GARA GARA IJAZAH JOKOWIDODO MENG HILANG KAN BARANG BUKTI. KARENA MENGESEKUSI BAMBANGTRIONO dll bp GUSNUR dll.,Positif,Positif,0.92
UgxJ1pe6Eu-8l47vyV54AaABAg,Positif,0.95,"Iini kemungkinan besar 99,9% EDITAN.

Secara teknis, watermark dari ""UNIVERSITAS GADJAH MADA"" lalu terdapat salah satu baris tertulis ""ADAM"", sangat mustahil untuk typo karena tidak dibuat secara manual, melainkan auto-copy.",Positif,Positif,0.9
UgxSv-3rAXNbFVDoPOJ4AaABAg,Positif,0.95,"Maju terus bravo Roy Suryo , lawan terus ijasah palsu",Positif,Positif,0.92
UgxiUsHCznK-xkQcASB4AaABAg,Positif,0.95,"Palsu..!
No debat !!!",Positif,Positif,0.9
Ugy9LpUj26NgU1F6_k14AaABAg,Positif,0.95,"AI UGM lebih jujur daripada manusia-manusia ini, sebuah program komputer yang berisikan data internal UGM gak mungkin bisa diubah-ubah. Kalau anda cari (Alm) Bj Habibie di UGM jelas tidak ada karena beliau lulusan ITB, begitu juga jokowi, pasti ya tidak ada datanya 😂",Positif,Positif,0.85
UgyJ4CL7o3GOHQb0VCZ4AaABAg,Positif,0.95,"Kebanyakan mkn duit , sudah malu ya sama akademisi seluruh indonesia mengecam perbuatan Pratikno, Ova & semua petinggi2 kampus yg melindungi si jokoowii , Lah  sdh sangat jelas semua yg dipaparkan maestro Telematika IT Mas  Roy , abang  Rismon , ibu dokter cantik Tifa...2000% valid penelitian ROY SURYO RISMONSIANIPAR & Dokter TIFA T.",Positif,Positif,0.88
UgyMvShirA_xhxQV4pp4AaABAg,Positif,0.95,PALSUUU,Positif,Positif,0.85
UgyfsHfmLTffYO2PrUZ4AaABAg,Positif,0.95,Yang seharusnya dipenjara itu Jokowi nya karena ijazah Jokowi palsu. Bukan Roy Suryo cs. Kasian mereka nggak punya salah kok dipenjara,Positif,Positif,0.95
UgyqDYuOQNW309V4tAx4AaABAg,Positif,0.95,"TIDAK PERLU ADA MEDIASI DAN PERDAMAIAN APAPUN,  RAKYAT MENUNGGU JOKOWI DATANG KE PANGADILAN UTK PEMBUKTIAN.
SARAN SAYA , JOKOWI jangan takut di penjara krn memalsukan ijazah, UU mengatur kalo  dipenjara itu juga di kasih makan , tetap tenang dan jangan takut...jangan percaya cerita orang kalo di penjara itu menderita.......malah santai dan dikasih makan...setelah keluar penjara terbukti Bambang tri, Gus Nur pada gemuk badan nya itu. krn tiap hari ..bolakk..balikk...makan tidur..makan tidur",Positif,Positif,0.92
UgzMVHRLp4Ml4DrrqG54AaABAg,Positif,0.95,PALLLLLSSSSUIIIII😂,Positif,Positif,0.85
UgxuiHiIJ8CsI0RyHU94AaABAg,Positif,0.93,Sudah akui saja para kuasa hukum Jokowi Ndak. Usah per juang kan lagi sudah jelas izazah Jokowi palsu ibarat nya me negak kan benang basah ha ha  ha hi hi hi 👎,Positif,Positif,0.93
UgzGySu9jx5JiXIg3MB4AaABAg,Positif,0.93,"Penjelasan team UGM tdk bisa meyakinkan publik. TDK berani memberi pernyataan secara tegas ijasah PK Jkw asli. Hanya pernyataan pernah  menjalani proses pendidikan.
Klu FC ijasah (SPT yg diupload di medsos) sdh dilegalisir oleh UGM artinya waktu meminta legalisir tentunya UGM sdh melihat ijasah fisik yg asli. Kena apa TDK berani memberi pernyataan ijasah PK Jkw asli?
Apalagi sekarang setelah final putusan KIP menyatakan ijasah PK Jkw bukan tergolong privat.",Positif,Positif,0.82
Ugw1d1aaCVnxax2d0kx4AaABAg,Positif,0.9,"""nanti ditunjukan di pengadilan"". krna sementara masih dalam proses editing dan loby2 entah ke siapa, agar terlihat asli",Positif,Positif,0.88
Ugw7ewaD_262VlsZLoZ4AaABAg,Positif,0.9,Tinggal akui palsu termul  muter2 kaya orang bodoh,Positif,Positif,0.9
UgwLl2-7ZANWK7CI3jZ4AaABAg,Positif,0.9,Jokowi suda hampir putus urat malunya sebenarnya Jokowi itu tidak pernah lulus di UGM,Positif,Positif,0.9
UgwPzEUi6jzfXw4i7zh4AaABAg,Positif,0.9,"Hayuu polisi lihat dengan seksama teliti dengan detail photo siapa yg tercantum diijazah tersebut, sangat tidak akurat tidak serupa dengan kenyataannya",Positif,Positif,0.85
UgwVN2vQps8wgNLOVw54AaABAg,Positif,0.9,Betul pak Jokowi hrs di proses hukum,Positif,Positif,0.88
UgwVo_487qn7NtfP5Yp4AaABAg,Positif,0.9,"Percuma di wawancari itu narasumber udah disuap mulutnya, rakyat lebih pintar dari rektor UGM",Positif,Positif,0.82
