comment_id,label_pass1_x,confidence,text,label_pass1_y,label_pass2,conf_pass2
UgzRIIrv8Gb7HT6PmrJ4AaABAg,Netral,0.9,Memang kau gila roy.udh gk usah dilayani itu bodoh kali,Netral,Negatif,0.8
UgziFlIAxS4X9fmnnbV4AaABAg,Netral,0.95,Roy panci ruwet.,Netral,Negatif,0.5
UgyDLttLRkUcfjR489Z4AaABAg,Netral,0.9,Roy sok hebat padahal congorr roy gak laku,Netral,Negatif,0.7
Ugz8EboZ7jUV5Wbc5BR4AaABAg,Netral,0.85,"saya yakin pengikut roy panci ada yang nembak,atau paket c....😂",Netral,Negatif,0.65
Ugwpvxz4W2uiogk7Q3d4AaABAg,Netral,0.9,Suryo cangkeme ora mendidik blas asal mangap,Netral,Negatif,0.7
UgyygjX-o7jt46VTHDx4AaABAg,Netral,0.95,Roi Suryo makin setres,Netral,Negatif,0.8
UgwlETcIoA-6hNMKoQt4AaABAg,Netral,0.85,P jokowi kamu apain tetap kuat panci,Netral,Netral,0.55
UgwNa6oNrPLarutS0_54AaABAg,Netral,0.9,Panci2 gila...heran masih dibiarkan berkeliaran bukannya dikandangkan saja,Netral,Negatif,0.8
UgyovsMHsLjGswdD_2d4AaABAg,Netral,0.9,"Lama""Suryo.. masuk rumah sakit jiwa... kelihatan aja. Dr raut mukanya aja..dah .. kosong",Netral,Negatif,0.8
Ugyk5yzSGVf5VY8VAb54AaABAg,Netral,0.9,roi soryo  bener2 sudah gak sehat cara berpiker unjukan kebodoh anya,Netral,Negatif,0.8
Ugwj25A5wiSMADvvbrh4AaABAg,Netral,0.9,Roy panci mati kutu😅,Netral,Negatif,0.55
UgzZQtQNQNzDlu0fQHJ4AaABAg,Netral,0.9,Mulut mu Roy kayak kentut.....mau menang sendiri,Netral,Negatif,0.75
UgxxydcgLmU0oq2QVnx4AaABAg,Netral,0.9,"Roy suryo mana paham yg kaya gini, 😂😂😂😂",Netral,Negatif,0.65
UgxAriQABIP1_8wTS9N4AaABAg,Netral,0.9,Gausah borokan Roy itu orang setres,Netral,Negatif,0.8
Ugznb5Zthk9YrFjQcbx4AaABAg,Netral,0.9,"Hatinya sji roy cs sangat hitam kelam,penuh dengan sifat sirik,iri dan dengki.
Inilah wujud DAJJAL YANG NYATA.",Netral,Negatif,0.85
UgzHmSj62gMLCVriOUl4AaABAg,Netral,0.9,"Ngomong opo kwe roy, congormu roy roy... Matio kono",Netral,Negatif,0.8
UgxY9k-EUgBuHVznSdN4AaABAg,Netral,0.75,"RRT, sudah saatnya dipenjara.",Netral,Negatif,0.85
UgzNVheuWZnbvRvTbP94AaABAg,Netral,0.95,Roy panci 😂,Netral,Netral,0.6
UgyJu2vccHP3sX7tBCV4AaABAg,Netral,0.9,Si Roy itu calon 0DGJ Skrang baru catro sdikit stres😆😆😆,Netral,Negatif,0.8
UgxRkMFWOUD0o5W2Ccd4AaABAg,Netral,0.9,"Roy panci udh kemana mana klw udh ke Pepet,😂😂manusia munapik",Netral,Negatif,0.75
UgzmyrM8DxvcTMmHUFV4AaABAg,Netral,0.95,Suryo gila,Netral,Negatif,0.8
UgzPIKX8b3DshiA4Vi54AaABAg,Netral,0.9,Tu si Roy panci nyepllos lsgi,Netral,Negatif,0.5
UgyZVYkJjEGEf6COJsd4AaABAg,Netral,0.9,Nek cedak tak ketak ndasmu roy,Netral,Negatif,0.75
UgxsaMStxG5gQZPZNAl4AaABAg,Netral,0.9,Roy kelihatan bodonya setiap acara kluar dri mulut bukan seorang akademis,Netral,Negatif,0.75
UgygBMWOfYSSaUVLY-F4AaABAg,Netral,0.8,Roy monuet derngak tu,Netral,Negatif,0.45
Ugx8KrTxUeJyE9zhZqx4AaABAg,Netral,0.7,Kalsu toh benar cara roy suryo cs  pantas dipenjara,Netral,Negatif,0.6
Ugx4SR9sTokY_wzQJld4AaABAg,Netral,0.85,Muka2 pembenci pak jokowi psikologi nya mulai terganggu😅😅😅,Netral,Negatif,0.75
UgwK8eRCdx77omEK1qJ4AaABAg,Netral,0.95,S panci odgj,Netral,Negatif,0.8
Ugz_93YcwlFiYvSlA4B4AaABAg,Netral,0.9,"Emang paraaah roy panci lama kelamaan kaya bocah cengar cengir, ngeledekin orang, ngehina orang,",Netral,Negatif,0.75
UgxZg8mUJRhG-x1xN7p4AaABAg,Netral,0.9,"Si Roy itu ga akan bisa dengar pak Tejo,di sudah di rakusi  setan",Netral,Negatif,0.75
UgwHzXBf3FBqQNM-E954AaABAg,Netral,0.8,Kepala semakin botak otak semakin gila cuma demi 16m si roy jadi gila,Netral,Negatif,0.8
UgxaAsmMf3S0pmQl9LB4AaABAg,Netral,0.8,"Motone roy panci wis kebak duit, dadi kbh d halalno..",Netral,Negatif,0.8
UgyMq6qwrg7C6dLO02x4AaABAg,Netral,0.95,panci odgj,Netral,Negatif,0.8
UgwQlqDWM14ZSL3EPcx4AaABAg,Netral,0.9,Saya berpikiran jangan jangan Roy ini gila. Hihihihihihihi cuman gak keliatan karena berdasi dan punya uang,Netral,Negatif,0.75
Ugwca2rGvlREc-Eb0xt4AaABAg,Netral,0.85,"Roy mulutmu semskin buduk 
Utk menghidupi keluarga menghinafan merendahkan orang lain. Sekarang msh fi beri kesempatan hifup utk bertobat tp pilihanmu mlh pilih utk semakin membabi buta utk merendahkan orsng lain
Bertobstlah krn karma itu ada gak ke roy sendiri tp bisa ke anak cucumu yakin lah itu kalau kamu msh percaya akan  Tuhan",Netral,Negatif,0.8
Ugwa_Zs0AVgCYQHZhi94AaABAg,Netral,0.8,orljel roy,Netral,Netral,0.4
Ugybt9hSTCEouGm95Qd4AaABAg,Netral,0.9,Roy Suryo akan mati menggenaskan,Netral,Negatif,0.8
UgxC-tcJ6kgr1pEnSy54AaABAg,Netral,0.9,Kuruubg roy. Biar modyaar,Netral,Negatif,0.8
UgwGnf0Shfv8p1nwZZt4AaABAg,Netral,0.9,Bodohnya roy suryo cs. 😅,Netral,Negatif,0.8
Ugx65vYg5s4EtcqNOQ14AaABAg,Netral,0.9,"Cangkeme Roy Suryo...cengngengsan...thok isone
..",Netral,Negatif,0.7
Ugx7pguCVLaGSB-bf3l4AaABAg,Netral,0.95,Congor mu Roy suryo,Netral,Negatif,0.65
UgwcNvxV2usLMsJX7vZ4AaABAg,Netral,0.75,"Mega  Proyek  Ijazah  Jokowi  ,   dana  nya  besar   sekali  ...  tapi  😂 GAGAL   ...  Kasihan  gerombolan  pengangguran  R0oy  Panci   ...  enggak  jadi  dapat  uang  Proyek  >>> karna   GAGAL  😂😂😂",Netral,Negatif,0.8
Ugy2B2vGt-d3kV4rXXJ4AaABAg,Netral,0.85,"Tapi mng lucu kuk si panci ini,,,bukan pejabat bukan apa ,mng gk boleh ounya pengikut??",Netral,Netral,0.45
UgxN-V2NVgeIyxMh31J4AaABAg,Netral,0.75,"Si odgj klu gk ngurusin ijazah pk jokowi ya gk exis , mungkin sdh tenggelam di lautmerah",Netral,Negatif,0.75
UgxCznqs9prX6izhvI14AaABAg,Netral,0.8,Yang penting itu roi ngembaliin uang bohir beres,Netral,Negatif,0.65
UgzJSezXe_ynz9sIWW14AaABAg,Netral,0.85,"Roy iri😂😂😂sifat setan, jokowi itu bnyk yg suka ,mknya bnyk yg setia, orang baik gk perlu pengakuan tpi orang yg mengakui kebaikn",Netral,Negatif,0.8
UgxgVJaZRdztzUE-sMN4AaABAg,Netral,0.95,Orang gila elit Roy suryo,Netral,Negatif,0.8
UgyGJEYyDWrNwc5M6Bp4AaABAg,Netral,0.9,Org gila ky roy suryo ini masukin rs jiwa dulu,Netral,Negatif,0.8
UgxNco7IRnyD0_g8dNx4AaABAg,Netral,0.95,Roy panci kopet,Netral,Negatif,0.55
UgwYSeg-taKiMsg8q454AaABAg,Netral,0.9,Ini pencuri panci ngomong seenak perutnya,Netral,Negatif,0.75
Ugwe5KtI3mFDA0v4-Vh4AaABAg,Netral,0.75,kasian roi panci bikin sejarah hidupnya jadi tukang pitnah...,Netral,Negatif,0.8
Ugxuq3KGeYNrz7rFNvB4AaABAg,Netral,0.95,Panci rombeng sakit jiwa,Netral,Negatif,0.8
UgwsDK8-aduw1vaBE_Z4AaABAg,Netral,0.8,KRMT rai suryapanci,Netral,Netral,0.55
UgzyFPMCvYxvbXE_rOd4AaABAg,Netral,0.95,Panci kenthir,Netral,Negatif,0.8
Ugx-SDgdSfjX3PhPSkl4AaABAg,Netral,0.85,"Selama si Roy di biarkan,semakin kacau negri ini.tolol masih ngasih panggung terus si Roy,cuma bikin gaduh.rakyat ga butuh ijazah,rakyat butuh kerja butuh makan.",Netral,Negatif,0.8
UgwMj7b4f5KG0drA-5Z4AaABAg,Netral,0.8,Yg bohong bukan pak Jokowi tp Roy asuh,Netral,Negatif,0.8
Ugxq7q9FuI-uK9sqLMF4AaABAg,Netral,0.95,Bisa gk sih Roy panci ini segera dijemput malaikat izroil? Udh mauk bener,Netral,Negatif,0.8
UgzrAhncEPiknehy9294AaABAg,Netral,0.95,"Sya liat muka nyah si suryo udah muak, liat ngeyel nyah ini,  prsaan dia mungkin dia yg lebih pintar",Netral,Negatif,0.7
UgyqJlwQTyKwyG6pLNh4AaABAg,Netral,0.97,ODGJ si Roy panci,Netral,Negatif,0.8
Ugzakil8fQAJXtBH7zh4AaABAg,Netral,0.95,Roy s kasih obat ajh trus karungin buang kali,Netral,Negatif,0.8
UgzP9MQPBph6u9e61d14AaABAg,Netral,0.9,Kok gk malu bekas mentri yg maling panci 😂😂😂,Netral,Negatif,0.7
UgxvkU-YrmTIgQvXOtB4AaABAg,Netral,0.95,payah si suryo stress.,Netral,Negatif,0.8
Ugw6eta6yt0e7wNZvAx4AaABAg,Netral,0.95,Ya si Suryo. Tukang gaduh,Netral,Negatif,0.75
UgxxF29xxtAG5t8uDIN4AaABAg,Netral,0.95,"Roy Suryo wis gak waras  ngomong wis ngalor ngidul,cengengesan",Netral,Negatif,0.8
UgxnzGLtKYZ7j0bVk9J4AaABAg,Netral,0.9,Berarti roy panci dan rismon asli orgil?,Netral,Negatif,0.8
UgxegQhqfZVAaqrW_nF4AaABAg,Netral,0.9,"10 ciri"" orng sox pinter tapi aslinya sangat bodoh. 
1 tdk mw mendengar orng lain
2 menghindari keitik 
3 mengnkn jargon atau istlh sulit
4 membuat kliem berlebihan 
5 enggan mengakui kslahannya
6 mremehkan pndapat orng lain 
7 mnghndri pertnyaan org lain 
8 trllu prcya diri dlm hal yg tdk di kuasai. 
9 suka mengoreksi tnpa dasar 
10 di tanya ke mana jawabx kmn 
itu ke bodohan roy panci",Netral,Negatif,0.8
Ugy042sRkT3z2agb1aJ4AaABAg,Netral,0.95,Si panci memang ya,Netral,Netral,0.45
UgyLgrk_QFsxDnElMP14AaABAg,Netral,0.95,Streeesss. Roi tambah ngawur yo bicaranya . Kurang ajar mulut nya . Kl benci ya bgtu lah roi,Netral,Negatif,0.8
UgyU6F5p-qqO8TG5-5V4AaABAg,Netral,0.85,Untung pak Roy tidak hidup di jaman pak harto,Netral,Negatif,0.6
UgyeZMtudWrma6MMz_N4AaABAg,Netral,0.95,Si panci memang ya,Netral,Netral,0.45
UgwN3_w0XPsfP3PeUiV4AaABAg,Netral,0.9,Roy panci ngomong blepetan ketahuan orang gak beradab gak berpendidikan,Netral,Negatif,0.8
UgxFmd2K6giF5yqHCOB4AaABAg,Netral,0.85,Apa km  roy kok pa capa teros,Netral,Negatif,0.45
UgwS7W0HJrqbIM3lEx94AaABAg,Netral,0.9,Prestasi Roy Suryo Iki opo,Netral,Negatif,0.6
Ugxm562w1EUTO0_ciW54AaABAg,Netral,0.9,"Biar Roy Suryo ngoceh ,,karna Roy Suryo setres jangan di dengar ibu ibu yang cerdas",Netral,Negatif,0.8
UgzO9zPOUHV1gU0p6254AaABAg,Netral,0.95,Roy.suryo.banyak.bacot...ora.waras,Netral,Negatif,0.8
UgwAMflqfTPVx0NYEh54AaABAg,Netral,0.9,Kenapa Roy bacot diksh panggung terus,Netral,Negatif,0.7
UgyCJwnMqTuA2-kp8Zt4AaABAg,Netral,0.9,roy 450E,Netral,Netral,0.4
UgwqK9hJ0U283Pxw4jB4AaABAg,Netral,0.9,Kasian si Roy sakit hati nih ye,Netral,Negatif,0.65
Ugxkd6Mzm3Dl4W1QF3N4AaABAg,Netral,0.95,Roy Suryo ini gila cengingisan terus kayak orang ngak waras bener kata orang Roy Suryo gila wajip di pasung karna otak nya udah miring,Netral,Negatif,0.85
UgxJNl_k-6DYDGl_fZx4AaABAg,Netral,0.95,Doktor panci,Netral,Netral,0.5
UgyGDg6AYqs7OYH-JhN4AaABAg,Netral,0.9,Roy sakit hati...karena dicopot jadi menteri pemuda dan olga...,Netral,Negatif,0.8
UgwI2Ycae7JRwbHPoRt4AaABAg,Netral,0.95,"Roy stres nyengir nyablak, motong pembicaraan org, itu lah keahlian roy panci😂",Netral,Negatif,0.8
Ugx5XLLeHYcEAU1T7x14AaABAg,Netral,0.9,Camgkeme roy panci kasih mercon  sama panci yg dia colong dari menpora,Netral,Negatif,0.7
Ugw82sf07rZgocC-oTl4AaABAg,Netral,0.85,"Perasaan bencana 4ceh jaman SBY dan Prabowo.

Yang salah jokowi😂",Netral,Netral,0.6
UgxAMNFEVROe20tRucd4AaABAg,Netral,0.9,Lisannya si Roy ini buruk sekali... pantesnya dilakban 7 lapis..🤐,Netral,Negatif,0.75
UgwNZBn_2Idh0-vXwq14AaABAg,Netral,0.85,"Dimata Roy panci ini jokowi dan keluarga semua salah, kalo zaman Orba sudah di karungi.",Netral,Negatif,0.65
UgxbqRYQUIklEF0maYd4AaABAg,Netral,0.9,Iri ya roy,Netral,Negatif,0.65
Ugy4aUZb9mF7eJR0oup4AaABAg,Netral,0.95,Roy stresss😅,Netral,Negatif,0.8
UgwKVOkNDUkJbAmorGl4AaABAg,Netral,0.95,Roy stres,Netral,Negatif,0.8
UgzliHYtXtsax1bOL-h4AaABAg,Netral,0.9,si roi ini cobalah cek kejiwaannya sakit ini orang,Netral,Negatif,0.8
UgzkG7MMu7WhxWCWenR4AaABAg,Netral,0.85,RRT tunggu di penjara jangan koar koar terus,Netral,Negatif,0.85
UgyW8dAsDuge9XunVCh4AaABAg,Netral,0.9,"Sok Pinter lu Panci Panci..stress.., ya coba aja lu nyalon Roy Panciii... Ada gk yg mau milih kamu..",Netral,Negatif,0.8
UgxcZ_ETIg5OeNnLG_t4AaABAg,Netral,0.9,Cangkeme roy suryo seng lamis,Netral,Negatif,0.7
UgwGOJnCFtIBYddnbQ14AaABAg,Netral,0.85,Apa salahnya pak jokowi punya relawan  bukanya sekelas panci aja punya pendukung meskipun cuma sekelas nasi bungkus,Netral,Negatif,0.6
UgyJ3u8eXdu7m3WIIAt4AaABAg,Netral,0.9,"Roy suryo jgn suka menghina orang,, krn kamu sendiri apa sdh benar., jadi penyakit jgn di cari, terlalu bnyk kebencian di hati mu nanti kamu stresss... Jadi penyakit.",Netral,Negatif,0.8
UgyR9R53SaZ4mJp0BGN4AaABAg,Netral,0.95,"Ini manusia setres , kok di biarin sih ,   Roy panci",Netral,Negatif,0.8
Ugy6uP62S0xRBdbFdgl4AaABAg,Netral,0.9,Malu saya sebagai orng muslim.mcm orng kya mas roy,Netral,Negatif,0.65
Ugw1sFiVCFKwwYLDoVd4AaABAg,Netral,0.95,roy suryo jalma edan kitusalah kieusalah jadibeleugug,Netral,Negatif,0.8
Ugw-BI07eNohtc4XkoB4AaABAg,Netral,0.9,Pakar.....cangkeme koyo tutup panci......koar koar tok,Netral,Negatif,0.7
Ugwqllb5LYfpa-HECld4AaABAg,Netral,0.85,Orang yang sakit hati karna tidak jadi Mentri di era Jokowi hahaha Roy Roy mulut perempuan,Netral,Negatif,0.8
UgxTcVVzXP9WAXgoi2R4AaABAg,Netral,0.8,"terus""an menghina dan mencaci pk jokowi   kenapa masih di bebaskan blm masuk bui masih koar""  ini pakta yg menambah dosa.",Netral,Negatif,0.85
UgwI4naEL26tj3ISWUp4AaABAg,Netral,0.8,Iya justru itu kan JD bingung  ? Apa emang Jokowi LG bingung apa gmn ya tadinya sy benci banget SM Roy panci KLO ngomong ga mau gantian apa LG sii tompel gaaa ada sopanya selaluu emosi trs   ? Ga tau laah masa bodoh sy udh capek liat vidio kalian muak,Netral,Netral,0.5
UgzowFbX14GVtAEHlhJ4AaABAg,Netral,0.8,Roy SE bencimu PD p.jokowi. mulutmu KLO blom busuk blom berhenti. Presiden dr kehutanan kok hutan nya rusak. La kamudr universitas kesehatan masarakat kok pindah ahli telematika. Malah justru merusak kegaduhan masarakAt. Itu kok koarkoar introspeksi dirimu,Netral,Negatif,0.8
Ugz9zGkmXj6viJVvmXp4AaABAg,Netral,0.95,Yg lucu tuh panci,Netral,Negatif,0.5
Ugw8aXMmKKxXriNMEU94AaABAg,Netral,0.95,Orang iri roi panci ini  sakit jiwa,Netral,Negatif,0.85
UgxflCVZRbH_PxF5XDF4AaABAg,Netral,0.85,"Itu macam Roy Suryo perbuatan dia kayak orang yang tidak punya sekolah, mau bersaing dengan Jokowi tapi tidak mampu makanya dengan segala cara dia menjatuhkan orang lain 😂😂😂 seharusnya malu eee kasian kau 😂😂😂😂",Netral,Negatif,0.85
UgzKwW-End0cmcGvyyZ4AaABAg,Netral,0.9,Sdh bosen dengerin roisuryo,Netral,Netral,0.55
UgxOef31H1Qoa9CY_ZJ4AaABAg,Netral,0.9,Roy Suryo banyak bacot yg ga berisi.,Netral,Negatif,0.8
UgzPDl_e3XZbAcbC5Kp4AaABAg,Netral,0.85,Roy suryo ini klakuan nya kaya iblis  bisa menjelek jelek kan orang lain .sedang kan roy suryo gak ada jasa nya buat bangsa ini brobat roy,Netral,Negatif,0.85
UgxlFbt6wVwp11-9sdd4AaABAg,Netral,0.9,ROI panci sakit hati kaya nya,Netral,Negatif,0.8
UgwRs5_liHVsQ0WB4Kt4AaABAg,Netral,0.85,KAYA SURYO IJAZAHNYA DR TAPI ILMUNYA ODGJ,Netral,Negatif,0.75
UgwRk7l-rENYNLUhHSp4AaABAg,Netral,0.9,Menurut saya mulutnya Roy Suryo itu kurang etis gak mencerminkan org berpendidikan.,Netral,Negatif,0.8
UgysBUlyWZfXywkAu094AaABAg,Netral,0.85,"Mbah tejo ngajarin org yg kyk roy yg sering cengengesan kalo dikandani karo menungso.....sia sia.....jd ingat pepatah yg sangat kuno.....spy kita bijak menghadapi org seperti roy.....""Jangan kamu memberikan barang yang kudus kepada anjing dan jangan kamu melemparkan mutiaramu kepada babi, supaya jangan diinjak-injaknya dengan kakinya, lalu ia berbalik mengoyak kamu.""",Netral,Negatif,0.75
UgxFayGeZjiFgmUfZCB4AaABAg,Netral,0.9,Boleh di tempeleng itu si Roy panci kalau ngomong sdh ngga punya aturan,Netral,Negatif,0.8
UgxDeFvq5mGMLdR6FQZ4AaABAg,Netral,0.9,Roy  Suryo  ini kesurupan apa ya,Netral,Negatif,0.78
UgxeNfFaWGUW7wOYVUx4AaABAg,Netral,0.9,"Roy panci ngomong asal njeplak, tak punya etika, norma dan tdk kenal dosa...agamanya nol kosong",Netral,Negatif,0.85
Ugyue3lNq0G6LhtyUTV4AaABAg,Netral,0.85,"YOOOOO... YOOOO... DULU KAMU TERSANJUNG DARI SOLO KE JAKARTA MEMBAWA KENDARAAN ESEMKA DAN SI SURYO YG JADI SUPIRNYA JOKOWI UNTUK KEISTANA KARENA SAAT ITU BBM JOKOWI MASIH WALIKOTA SOLO, SI SURYO BANGGA, SENYUM... ACHIRNYA JOKOWI JADI PRESIDEN SI SURYO TAK DIGUBRIS.. EEEE.. MARAH.. SAKIT HATI.. EEEE.. MASUK PENJARA KARENA IT ACHIRNYA SAKIT HATI SAMPAI SEKARANG, BERTEMAN SAMA SI HARUN DIPECAT DUA KALI SAKIT HATI JUGA.. HAHA.. BAWA AJA SAKIT HATIMU SAMPAI MATI.. 😅😅😅😅😅",Netral,Negatif,0.78
Ugw-UjqnPlG2Dcfzrt14AaABAg,Netral,0.85,"Kalau Roiy Suryo ini .......kalau cari salah org lain ahlinya.....,sebenarnya Roiy Suryo ini karna inggak di kasi jabatan ,makanya ngomongnya kekgini org seperti ini menta perhatian .....biar dia di promosikan ,ini sebenarnya persoalannya makanya Roiy selalu getol menghina keluarga Jokowi.",Netral,Negatif,0.8
Ugwt2HDH2wt5mMtg2Ud4AaABAg,Netral,0.9,"Roy Suryo narasinya kemana mana,, sudah lah mending langsung di kurung aja",Netral,Negatif,0.8
UgwT-ZEd0673-KinEIF4AaABAg,Netral,0.9,mulut roy ke mana mana,Netral,Negatif,0.65
Ugzj4Pu5GusGCXH4TKd4AaABAg,Netral,0.85,Roy Suryo kurang kerjaan selain ngurusin ijasanya pak Jokowi muter2  gak ada ujungnya..,Netral,Negatif,0.7
UgzrNFlIe5RJklqsai94AaABAg,Netral,0.9,Muak liat si raja panci.manusiadungu,Netral,Negatif,0.82
UgzHeHxtl6l0Bgkukz54AaABAg,Netral,0.9,"Roi Suryo seperti nya orang  nga 
Punya akhlak.",Netral,Negatif,0.82
Ugy-lN1y74PSplGpkBl4AaABAg,Netral,0.9,Cangkeme roy kuwi kok entenge ngomong tp ngawor gk dw etika,Netral,Negatif,0.8
UgzJPDH9zlYQt-9ZL1F4AaABAg,Netral,0.95,Bnyak omong Lo Roy panci,Netral,Negatif,0.75
UgwAMgIoHVI9M5o5lg14AaABAg,Netral,0.75,Udh jelas Jokowi itu banyak munafiqnya dari kejujuranya.,Netral,Positif,0.6
Ugx0o-9MAdri4RiXCTJ4AaABAg,Netral,0.9,"Ngomong opo iku,ngak jelas kuwe roy",Netral,Negatif,0.65
Ugx8fL6H5WgZuHsKLOl4AaABAg,Netral,0.9,roy surya manusia budek setress geblek ngomong asal ngomong,Netral,Negatif,0.85
Ugzaage3TW7BJ4ZsuHV4AaABAg,Netral,0.85,Hei Roy kaulah orang yang menjual Negara Indonesia karena kau dibayar orang asing melalui parpol tertentu yang juga antek asing.,Netral,Negatif,0.78
UgyvNo1engV_dRyQitV4AaABAg,Netral,0.9,Cocote Roy soryo Soyo suwe  edan/ ogdj,Netral,Negatif,0.82
Ugy3lD1nXvkA0oFz3T14AaABAg,Netral,0.9,roy suryo  maunya benarnya sendiri  padahal dirinyan belum perna berbuat apa2 d negara ini  hanya congur yg nyucot,Netral,Negatif,0.78
UgwnzeajCyBZ88VYNAZ4AaABAg,Netral,0.55,Roy Suryo sok suci anda ini kerjaannya teroris namanya di sebut maling .Jokowi itu berjasa BG ngra ini .,Netral,Negatif,0.78
UgzxH0LM4PHvCcXzCKR4AaABAg,Netral,0.85,"Roy Suryo itu songong...tdk paham sama permasalahan mendasar yg terjadi di era sebelum Pak Jokowi, itu sudah terjadi atas penggundulan hutan, Roy....asbun...",Netral,Negatif,0.78
UgxAi8d3zOnCNy1aWsl4AaABAg,Netral,0.75,Inilah masa masa kehancuran jokowi dimasa tuanya akibat dosa masalalunya,Netral,Positif,0.55
UgzE5vg3Vzo26W2OMuZ4AaABAg,Netral,0.85,ROY SURYO mengaki S2 tp bicaranya sprti orang tamatan SD mwngejek orang.. Beragamakah Roy Suryo  ?,Netral,Negatif,0.78
UgxAdlzLiySEP7fzi6p4AaABAg,Netral,0.5,"Yg salah semuanya ini tetap tv yg ngundang,
Tv pemecah bangsa,jelas Roy cs itu tukang fitnah",Netral,Negatif,0.78
UgwEnq5cv4qTUqSEXI94AaABAg,Netral,0.9,Roy paling GOBLLOKKK,Netral,Negatif,0.78
UgxAi2FrkI0_siPT49R4AaABAg,Netral,0.9,Manusia roy ini aneh...orang kok kerjaanya cm ngejelekin orang lain aja...cb koreksi diri pribadilah...,Netral,Negatif,0.78
UgzoCpwpVQt26tvLgWR4AaABAg,Netral,0.75,Mulut kok diam waktu pk jokowi  jd presiden..ngerti beliau kliru mulutmu kok diam ...,Netral,Negatif,0.6
UgyBXheBniDA0Mbf2iN4AaABAg,Netral,0.9,"Roy Suryo muke nya garing . Kaya bo, ol PANCI",Netral,Negatif,0.78
Ugw510EeEKPxqvT5FfR4AaABAg,Netral,0.9,Banyak ngomong Roy panci tapi nol,Netral,Negatif,0.75
UgwG65aHT2-eshMWQvh4AaABAg,Netral,0.85,Orang  macem roi kok masih di kasih panggung cekal jangan boleh di tv maupun yutup  bikin resah,Netral,Negatif,0.72
UgyxQtINGVp3N4hwr_B4AaABAg,Netral,0.75,Panci yqng kamu urus kqn ijasah palsu saja ndak usah kemana mana...,Netral,Netral,0.45
Ugyv--I-Ize0ipcUm954AaABAg,Netral,0.8,Roy Suryo gerombolan Anis mafia koruptor,Netral,Negatif,0.65
Ugx0YrqpwFhi8souRPB4AaABAg,Netral,0.85,Roy suryo = SENGKUNi,Netral,Negatif,0.7
UgxlsinNh1io_GHd5dx4AaABAg,Netral,0.85,Tim Roy Suryo ini pemberontak hati2 sama ini orang,Netral,Negatif,0.72
UgwZsvzkyis7yL0LepN4AaABAg,Netral,0.9,Ni orang setres panci panci,Netral,Negatif,0.78
UgywK-a8Y2MTYZmyywZ4AaABAg,Netral,0.8,"Lah si Roy itu orang sakit hati😂 krna ga dilirik dan track nya aja pernah korupsi TDK berkaca dan TDK punya malu...wkwkwk

Gibran dipilih oleh rakyat bukan krna dinasti raja...salahnya dmna..
Biang kerok si roy",Netral,Negatif,0.8
Ugxi81lghkdzA6FyB9x4AaABAg,Netral,0.85,"Urus dirimu sendiri dan keluargamu bro, orang sukanya ngurusin orang lain, setiap hr yg dibahas p jokowi, apa tdk ada pekerjaan yg lain",Netral,Negatif,0.6
UgzhfVy_uJ2f3b5uAC54AaABAg,Netral,0.9,MULUT ROY SURYO DIBANDINGKAN TEMPEK KEBO MASIH LEBIH BAGUS TEMPEK KEBO....,Netral,Negatif,0.78
Ugyl1tcu0uSKGPNXrQ54AaABAg,Netral,0.85,udah benci roy panci ya sakit hati..,Netral,Negatif,0.75
UgyYJMa73XW9qXrYYdZ4AaABAg,Netral,0.85,ya  dak apa apa kamu itu nfak punya masa roy suryo  pembrontak,Netral,Negatif,0.7
UgxuyN8ItpnTItN93JR4AaABAg,Netral,0.85,GK ada yang dukung km roy surya,Netral,Negatif,0.55
UgzY5cWbUXUkqRNRC1N4AaABAg,Netral,0.85,roy suryo cuma pion,Netral,Negatif,0.65
UgygOQ-v_URrI1j5IWZ4AaABAg,Netral,0.85,Roy suryo ngomong termul termul padahal roy suryo itu seperti keledung atau manusia agak stres atau gangguan jiwa,Netral,Negatif,0.82
Ugy9Hl7Gtygur0UE-Pt4AaABAg,Netral,0.75,"Negara yang baik terdiri dari masyarakat yang baik...
Masyarakat yang baik terdiri dari keluarga yang baik...
Keluarga yang baik terdiri dari pribadi yang baik...
Lalu gerombolan Roy Panci terdiri dari pribadi-pribadi yang seperti apa ya..!!??",Netral,Negatif,0.7
UgwDM4q2RHT1J5QeVJR4AaABAg,Netral,0.75,"Rismon bukan di ketawain lagi, dah banyak yg mau nampar s rismon.",Netral,Negatif,0.72
UgyN_8p3uVg1UeLMSUp4AaABAg,Netral,0.7,"Jamada girsang ini sdh melanggar kode etik advokat.
Dia sdh byk tau isi perut roy dkk dan pernah menjadi penasehat nya roy dkk termasuk rismon.",Netral,Negatif,0.5
UgwOY9Ied0i_FRaRrm14AaABAg,Netral,0.7,"....""kebaikan selalu bersama yang baik, 
palsu tentu bersama dengan kepalsuan.... 
sudah menjadi kodrat 
setiap makhluk berkumpul bersama kawanannya masing-masing....

ow ini toh pengacara / penasihat hukum si rismon..??!!
sungguh kasihan si sianipar ini, 
pejuang yang memilih menjadi pecundang.... 
mengingat dia pernah berada pada pejuang publik, saya mendo'akan mudah-mudahan selamat dari tumbal....
☝️👀  🇮🇩

(kata paeman kongkow diatas sofa becak balap)",Netral,Negatif,0.6
