comment_id,label,annotator,confidence,notes
UgzCT4W8Ep8MeS2PSAd4AaABAg,Negatif,claude-llm,0.55,ancam penuduh tompel masuk
UgwhwN-nWV4iBx9kBNR4AaABAg,Negatif,claude-llm,0.8,"penuduh pemfitnah, Tuhan bela Jokowi"
UgxcPtH_ZJWxGCvKAEh4AaABAg,Positif,claude-llm,0.6,sebut kuasa hukum penuh kebencian
UgwricacVSlu7jeNZPN4AaABAg,Negatif,claude-llm,0.7,dukung Jokowi
UgxjnoYgzNmezIRT0ZV4AaABAg,Negatif,claude-llm,0.6,ejek congor Khozainudin Roy
Ugztj4L2HRT0k7Lz5qR4AaABAg,Netral,claude-llm,0.4,"hina Al Katiri, sikap tak jelas"
UgyOEs07dBdqBTcpCvN4AaABAg,Negatif,claude-llm,0.5,kritik ibu pembela sombong
UgwSImkB6E6xzfVmGo14AaABAg,Negatif,claude-llm,0.8,"UGM bilang asli, ejek penuduh"
Ugy-RaRtkDdI9GwnF154AaABAg,Negatif,claude-llm,0.7,hina Zaenudin pengacara gadungan
UgxZ0XOMfSyc8FdFYzV4AaABAg,Positif,claude-llm,0.7,"hina Jokowi, tuntut tunjukkan ijazah"
Ugy8k2Em45sVaaeoH7d4AaABAg,Negatif,claude-llm,0.7,tuntut penjara RRT penuduh
UgwUwnoxzIkzghFt3rZ4AaABAg,Negatif,claude-llm,0.8,"tolak Roy, tuntut tahan penuduh"
Ugykg3PTl_z7hVAX6vZ4AaABAg,Netral,claude-llm,0.65,"soal Aryanto narasumber, tak condong"
Ugydz89FhRztRBc9IwZ4AaABAg,Negatif,claude-llm,0.7,"Khozin sok, akan kapok di pengadilan"
UgyvdChQ7mEMVNv1qKx4AaABAg,Negatif,claude-llm,0.6,kritik Roy Suryo koar-koar medsos
UgxDiBTpgoedv9CoGN14AaABAg,Positif,claude-llm,0.7,"bela pendukung Roy, kritik Jokowi"
UgybVGsXDvmelMF4l7h4AaABAg,Negatif,claude-llm,0.65,sebut Roy cs abal-abal
UgwQe1tPj-GrIdFz8D14AaABAg,Positif,claude-llm,0.7,"ejek pengacara Roy takut, lanjut pengadilan"
UgyNMlO_nx4zcHePVdh4AaABAg,Negatif,claude-llm,0.7,sangkal dukungan rakyat ke penuduh
UgyL9qXzekCT95OCiy54AaABAg,Negatif,claude-llm,0.75,sebut Roy cs arogan sesat
UgwfD03Le1oMZGVJPOB4AaABAg,Negatif,claude-llm,0.85,"bela Jokowi, isu ijazah sia-sia"
Ugy3rqJGYPXn7CRtNqB4AaABAg,Positif,claude-llm,0.6,ejek pembela kebenaran palsu
UgyFo0pu3PGNQgsjodZ4AaABAg,Negatif,claude-llm,0.6,analogi forensik dukung keaslian
UgwUZotyPiQ2q5Qtun14AaABAg,Negatif,claude-llm,0.8,tak dukung Suryo tukang fitnah
Ugyfhr1A_Uw9IJ2UADR4AaABAg,Negatif,claude-llm,0.75,ejek termul banyak ngibul
UgyLnlOuCTUUKHysvRh4AaABAg,Negatif,claude-llm,0.8,pengacara Roy bela mati-matian salah
UgwchuO-SSQcT3tuCjR4AaABAg,Negatif,claude-llm,0.7,terima kasih Jokowi bubarkan ormas
UgwA5XoRSx8-zL3AW154AaABAg,Netral,claude-llm,0.55,minta buktikan asli/palsu
UgwRTYtAtlpcyrlg2l14AaABAg,Positif,claude-llm,0.6,bela penuduh terancam penjara
UgyKIGbBOwYjPGhj7Al4AaABAg,Positif,claude-llm,0.55,"curiga dosa, hancurkan UGM"
UgwvFxi5n07rN7U8o3F4AaABAg,Negatif,claude-llm,0.7,ejek pengacara penuduh kontradiktif
UgzeR_nPP2HMtfVVtHt4AaABAg,Positif,claude-llm,0.65,"bela penuduh, Jokowi Gibran dituduh"
UgwcDEGfx2BGeI5odpd4AaABAg,Negatif,claude-llm,0.75,sebut Termul bohong
UgwPyr2DyFbDHQ9Lq394AaABAg,Negatif,claude-llm,0.7,ejek tompel seret Jokowi tak waras
UgxKF9D9AUoI_pvndud4AaABAg,Positif,claude-llm,0.5,"kritik tompel, condong tuduhan"
UgxpNuuuFcoC2ju58Px4AaABAg,Negatif,claude-llm,0.6,Roy pernah penjara kok dipercaya
UgwKFelqBxw00LKVJkx4AaABAg,Netral,claude-llm,0.6,muak tayangan adu domba
Ugx4GGY9jLe_bwlxx6J4AaABAg,Positif,claude-llm,0.6,"menyalahkan, dukung tuduhan palsu"
UgyPEj9HuhflcJU4p9p4AaABAg,Negatif,claude-llm,0.55,kritik ibu tak hormati hukum Jokowi
Ugyd6pIpa5uxfgJRcIp4AaABAg,Negatif,claude-llm,0.7,ejek udin ulur demi Suryo
UgyPvo4ySWJgnYAfZkl4AaABAg,Negatif,claude-llm,0.7,"hina penuduh, rehabilitasi mental"
UgyjUPBModVKPo7vIZZ4AaABAg,Negatif,claude-llm,0.85,"tak mampu buktikan palsu, fitnah"
UgzkxrAIZhGDzACH-G54AaABAg,Negatif,claude-llm,0.6,kritik tompel hina Jokowi
UgwX2NNA9as_qWvg3Jl4AaABAg,Negatif,claude-llm,0.8,"bela mantan presiden, hukum penuduh"
UgxPaAvRCy5ynxUtpXV4AaABAg,Negatif,claude-llm,0.85,"bela Jokowi, penuduh iri"
UgyEwVTY_sMhmLyDfiZ4AaABAg,Negatif,claude-llm,0.7,"tompel biang kerok, penjara"
UgyNwyprJdRVVmTeo0Z4AaABAg,Negatif,claude-llm,0.8,"kritik penuduh, yang digugat TiRoyRis"
UgysxPmrpNv2MSHtiFV4AaABAg,Negatif,claude-llm,0.6,ejek penuduh salah lihat
UgwZMm6WauwpHaUw1mx4AaABAg,Negatif,claude-llm,0.55,bela maksud Jokowi
Ugx7LpEUD3N2zfL9g_x4AaABAg,Positif,claude-llm,0.6,tuduh pembela disuap amplop
UgxaCxGJySaoR_IuNF14AaABAg,Positif,claude-llm,0.9,menyebut ijazah Jokowi palsu
UgxSpVuLluQNTb8a7NB4AaABAg,Positif,claude-llm,0.6,sebut pembela kebohongan
UgwkIbz6ZLoMsLpxzWx4AaABAg,Netral,claude-llm,0.5,kritik acara tak bermutu
UgzUdWbWKkol8ijsc414AaABAg,Negatif,claude-llm,0.6,muak penuduh tak ada arti
UgylDRtL-XSSGC57ymh4AaABAg,Netral,claude-llm,0.45,"ejek gaya, sasaran tak jelas"
UgwEfNBgHXvv2u1VTzF4AaABAg,Negatif,claude-llm,0.85,ingin Roy cs dipenjara
UgzgATnBWJH2nqGr3T54AaABAg,Positif,claude-llm,0.6,tuding Jokowi biang perpecahan
UgwQaZqu605b9LdpxOF4AaABAg,Negatif,claude-llm,0.6,sindir argumen penuduh ribet
UgxHLesWVYvqFmmbmYh4AaABAg,Positif,claude-llm,0.8,Jokowi terancam penjara tak berani sidang
UgykEM72bY3iQet5bUt4AaABAg,Negatif,claude-llm,0.7,"bela Jokowi, sebut tuduhan aneh"
UgxO_l9rfh58BBPY5oN4AaABAg,Positif,claude-llm,0.7,sindir pembela Jokowi zolim
UgyC8QWuFU-CdSGb0-l4AaABAg,Negatif,claude-llm,0.75,ingin Roy cs dipenjara cepat
UgyW-5yOU5arYQZMGoJ4AaABAg,Negatif,claude-llm,0.75,bantah pengacara Roy soal fotokopi
UgyqhQ9RopR3rVJFd9d4AaABAg,Negatif,claude-llm,0.7,muak penuduh tak punya adab
UgzoRq3TrL1S9AMhvYN4AaABAg,Netral,claude-llm,0.5,kritik debat tak berfaedah
UgxACZSHaPpnGO5QglZ4AaABAg,Negatif,claude-llm,0.75,minta tangkap pencemar nama Jokowi
UgxTuVwohDaSiM7rzah4AaABAg,Negatif,claude-llm,0.75,hina pengacara penuduh
UgyBz9hzkcJSrNBr05N4AaABAg,Negatif,claude-llm,0.7,ejek pengacara pinter bohong
UgyK5gHdoBSqNiR8YWl4AaABAg,Positif,claude-llm,0.85,"Jokowi berbelit, jelas palsu"
UgwruwJ1-wI7clwubJd4AaABAg,Positif,claude-llm,0.8,"tunjukkan ijazah, kalau tidak palsu"
UgymHPMzfcop95ucF8F4AaABAg,Negatif,claude-llm,0.75,"bela Jokowi dihina, lapor balik"
UgyXlS7swtwaRqDy6P54AaABAg,Negatif,claude-llm,0.75,ejek barisan sakit hati penuduh
UgwVJoPW814mUTYyi7t4AaABAg,Positif,claude-llm,0.62,kubu Roy orang bayaran? sindir penuduh
UgyrWFeTVqdEcvNSNDJ4AaABAg,Negatif,claude-llm,0.8,ancam gantung Roy cs antek
Ugwo_E-qOUcijmFlfaZ4AaABAg,Positif,claude-llm,0.6,tuntut tunjukkan ijazah asli
UgzkCPqdNg0aM9iu9kR4AaABAg,Negatif,claude-llm,0.75,sebut penuduh gerombolan kalah
UgwgnhK75D98l4RZnkR4AaABAg,Positif,claude-llm,0.8,sebut ijazah Jokowi palsu
UgxyKoYTTe3NkLWHFbB4AaABAg,Negatif,claude-llm,0.6,ejek keterangan penuduh
UgyM6p7QYjiovYF_a7J4AaABAg,Positif,claude-llm,0.75,"klaim ijazah kopian, dukung tuduhan"
UgzpZ07gCR7m7bzllLd4AaABAg,Netral,claude-llm,0.4,"hina Din, sasaran tak jelas"
UgxRLw3ss0KuivpOBYx4AaABAg,Negatif,claude-llm,0.85,"yakin ijazah asli, Roy bikin gaduh"
Ugy6uFjakkpXBON89CV4AaABAg,Negatif,claude-llm,0.7,kecam Roy cs mencemarkan nama baik
UgxJKCyopFEXX_Eur1R4AaABAg,Negatif,claude-llm,0.8,ejek Roy cs ancaman 12 tahun
UgxR_DjOIZrNpzOsiDN4AaABAg,Negatif,claude-llm,0.75,"Khozin takkan menang, akan terseret"
UgzQgh5kJEegjbpLcIR4AaABAg,Positif,claude-llm,0.65,taruhan TIRORIS bukan Jokowi masuk penjara
UgzdXD2eDOidZn1k6gZ4AaABAg,Negatif,claude-llm,0.7,ejek pengacara penuduh tompel
UgyAnQflQ-2XmeXwQYZ4AaABAg,Negatif,claude-llm,0.6,ejek Tompel penuduh gertak sambal
UgwN0vu9Pu4vS_FWBcZ4AaABAg,Negatif,claude-llm,0.7,sindir Roy pinjam ijazah Jokowi
UgyuuU65okNrHNVeo1R4AaABAg,Negatif,claude-llm,0.65,sebut penuduh provokator
UgxK7Q1Wac6RivkBBDd4AaABAg,Negatif,claude-llm,0.6,"jokowi tak akan dipenjara, malu negara"
UgzSlpyjPKOGfcRY28B4AaABAg,Negatif,claude-llm,0.75,"UGM sudah jelas, pengacara abal"
UgykdATuH5VA_fuzM254AaABAg,Positif,claude-llm,0.85,sebut titel Jokowi bodong palsu
UgygK6ObL5_NSwgYRXd4AaABAg,Negatif,claude-llm,0.68,sebut Roy pengacau
UgwqyEexVvBg3CMH0H54AaABAg,Negatif,claude-llm,0.85,bantah penelitian RS tak valid
Ugy3DnN2eY4rhKprZtF4AaABAg,Negatif,claude-llm,0.85,tak percaya ijazah palsu
Ugz__ktRIzLcGer3D3h4AaABAg,Negatif,claude-llm,0.7,kecam penuduh banyak omong
UgwmBVSspz62vmRIF1d4AaABAg,Negatif,claude-llm,0.6,ejek termul tak ngerti hukum
UgxeLFEKKrsuFBckowB4AaABAg,Negatif,claude-llm,0.7,"bela Jokowi, biar pengadilan"
Ugy0PE59MnOcoxDuJs54AaABAg,Negatif,claude-llm,0.55,ejek Khozinudin ngalur
Ugx0P1tHBMkOAQ0Jf014AaABAg,Negatif,claude-llm,0.65,kritik Ade giring publik abal2
Ugz7GmVItDQzl_aAu8d4AaABAg,Negatif,claude-llm,0.6,Roy dibekingi trilyunan
UgyCyxtxgtx8tjEQgh54AaABAg,Netral,claude-llm,0.4,OOT soal PKI Prabowo
UgzWo2rRSpTFlqkW-Nd4AaABAg,Negatif,claude-llm,0.6,remehkan masalah Suryo
UgwpCStIdIJCrFMJmbl4AaABAg,Negatif,claude-llm,0.6,ejek pengacara penuduh gadungan
Ugw6YHy5cRPVJimuNox4AaABAg,Negatif,claude-llm,0.6,"sindir Joko kaya, hidup Joko"
UgxP6-p0k6lkPls5a354AaABAg,Negatif,claude-llm,0.75,penuduh harus buktikan palsu
Ugw71F6qB0CHtgqPIPV4AaABAg,Positif,claude-llm,0.5,tuduh host pro Roy tak netral
UgyzOcK9btKoEeM-wYh4AaABAg,Negatif,claude-llm,0.7,kecam penuduh cari uang dari fitnah
UgxjNbT6oA7NPyDg-WB4AaABAg,Positif,claude-llm,0.8,kritik penelitian hanya ijazah Jokowi
Ugy1kEodmawWcIh9KhF4AaABAg,Negatif,claude-llm,0.7,ejek penuduh tompel provokator
UgyViJFoVugvbJr6GnR4AaABAg,Negatif,claude-llm,0.85,yakin ijazah asli
UgxbVGlzSeeGBe151ZF4AaABAg,Negatif,claude-llm,0.8,yakin ijazah Jokowi asli
Ugwb5Dqin6xJAuwf10N4AaABAg,Negatif,claude-llm,0.85,"Roy Suryo fitnah, harus dipenjara"
UgxEZbiGTZJpSzvzUHx4AaABAg,Negatif,claude-llm,0.65,dukung Diana sindir Roy
UgwkEBWpcXHn08eJY4F4AaABAg,Positif,claude-llm,0.65,hina Jokowi tak selevel kosinudin
Ugy32UjdQwzsP6ngRGF4AaABAg,Positif,claude-llm,0.85,ijazah Jokowi palsu sudah selesai
UgxT_u8SJZNER7KCfQN4AaABAg,Positif,claude-llm,0.7,"hina teroris bilang palsu, bela kosinudin"
UgxOES7Vq1bewJYejiJ4AaABAg,Positif,claude-llm,0.6,curiga bela Jokowi munafik
Ugyz454U71F-nftiBWB4AaABAg,Positif,claude-llm,0.7,ejek pengacara Jokowi soal foto
UgwQWjQpwPT5bHaSZpZ4AaABAg,Negatif,claude-llm,0.85,"gerombolan tukang bohong, hidup Jokowi"
UgwWABjhIO1yYwTxLql4AaABAg,Negatif,claude-llm,0.75,sebut peneliti penuduh abal-abal
UgzJvuOVB5L24UY91st4AaABAg,Positif,claude-llm,0.65,tuntut Jokowi tunjukkan ijazah
UgxrrvP3tIFwyi7wlMJ4AaABAg,Positif,claude-llm,0.85,kubu Jokowi disebut bohong
UgwQzYx5YSu4ZgrZ9oV4AaABAg,Netral,claude-llm,0.5,kritik host tak netral
Ugx80S1EI1N6WY5_a9p4AaABAg,Positif,claude-llm,0.6,sebut Jokowi pembohong
UgxuYUPNPHoGY4tQNZR4AaABAg,Netral,claude-llm,0.5,"ejek munafik, sasaran tak jelas"
UgyttYTQI2mkqzFfqVh4AaABAg,Positif,claude-llm,0.8,sebut Jokowi pembohong
UgyFY2e_Onrv0Oi965V4AaABAg,Positif,claude-llm,0.85,"sebut ijazah palsu, Jokowi takut"
UgxSABNBooQ5yKCgQuN4AaABAg,Positif,claude-llm,0.7,ejek pembela Jokowi tak ngerti
UgxH5DVJgzXDLscajSt4AaABAg,Negatif,claude-llm,0.7,"bela Jokowi, penuduh pencemaran"
UgxWuCCPVxoT2klwwDF4AaABAg,Negatif,claude-llm,0.6,sindir Roy belum punya ijazah
Ugwbnj7XXOwOk2GI6GZ4AaABAg,Negatif,claude-llm,0.85,"tak percaya Roy, sebut cari korupsi"
UgwqY_mLbL5soLMfJ9x4AaABAg,Negatif,claude-llm,0.7,"sebut penuduh benci, ijazah asli"
Ugwb3K94TlJpSPdilbp4AaABAg,Positif,claude-llm,0.85,sebut ijazah pesanan harus palsu
UgyPkHG5SllTAZllFjB4AaABAg,Positif,claude-llm,0.65,"sebut ijazah tak bermutu, curiga"
Ugz-4g2qhKNzettKHCZ4AaABAg,Positif,claude-llm,0.6,"sindir penghasut dipenjara, dukung tuduhan"
UgyfsHfmLTffYO2PrUZ4AaABAg,Positif,claude-llm,0.9,"tegas ijazah palsu, Jokowi dipenjara"
UgwoTlbQvDi2C5k7mux4AaABAg,Positif,claude-llm,0.8,"foto ijazah bukan Jokowi, ada pelanggaran"
UgzeeABD5Uk_IqS-nSx4AaABAg,Negatif,claude-llm,0.85,sebut Roy cs rakus serang Jokowi
UgwN2i5x0yy2jO4xjUt4AaABAg,Negatif,claude-llm,0.65,ejek penuduh tompel seret Jokowi
Ugxt3ZTZEn1Xxp1rr5p4AaABAg,Negatif,claude-llm,0.7,ejek gerombolan Suryo cari jabatan
UgzpdtuITzhDMx3lNSt4AaABAg,Negatif,claude-llm,0.7,ejek pengacara penuduh penggiring opini
UgwxjoTlAsPsUAe2Vd54AaABAg,Negatif,claude-llm,0.85,penuduh hoax melawan negara
UgwPBF2dPLhDQRkR-f94AaABAg,Positif,claude-llm,0.55,sindir Jokowi diam
Ugy1E8cb6GpAGtzHd7d4AaABAg,Positif,claude-llm,0.6,tunjukkan ijazah asli agar selesai
Ugw6Rq0q0i6EC58lqDB4AaABAg,Negatif,claude-llm,0.8,ejek peneliti jalanan rombongan Roy
UgxKEb9KvfpYC1tU2pB4AaABAg,Negatif,claude-llm,0.65,jika asli cabut gelar penuduh
UgzSGPiKMhc-8m8shOh4AaABAg,Negatif,claude-llm,0.75,tak percaya kata penuduh tompel
UgyGCXP5u0d1q1NYkZR4AaABAg,Negatif,claude-llm,0.65,kaitkan Kosinudin dengan HTI dibubarkan
UgwGH2jyBcpXj7Cdxa94AaABAg,Negatif,claude-llm,0.7,kecam media anti-Jokowi gaduh
UgxH6mkNCjuP5fDwXRB4AaABAg,Negatif,claude-llm,0.65,ejek penuduh tompel tak punya malu
UgzrZDn0bPteFkKjDjJ4AaABAg,Negatif,claude-llm,0.65,"Roy ngeyel ijazah palsu, kritik"
UgyYPTs9kzxlqD8eNvJ4AaABAg,Negatif,claude-llm,0.6,serang Khozinudin penuduh
UgzNMq3rp047sBxd26t4AaABAg,Negatif,claude-llm,0.7,ejek Roy cs imajinasi
UgxjAzalUdleVzEM6Hp4AaABAg,Negatif,claude-llm,0.7,"penuduh fitnah hoax, dilaporkan"
UgyygaPmwMlVe11qfEJ4AaABAg,Positif,claude-llm,0.6,"orang jokowi mulut busuk, polisi rusak"
UgwjPE4BicR4wkZC8Lx4AaABAg,Negatif,claude-llm,0.8,"bela Jokowi, Roy harus penjara"
UgxPcfwG1oEFsLlKuyV4AaABAg,Negatif,claude-llm,0.7,ejek penuduh tak waras
UgxQWQs2yIR1n2ZFHIV4AaABAg,Negatif,claude-llm,0.8,ancam penuduh dipenjara
UgxAsqC7HYp3CedGye14AaABAg,Positif,claude-llm,0.7,curiga fotokopi dilipat janggal
Ugz4JS_Isi4lnQoNhgt4AaABAg,Negatif,claude-llm,0.65,"ijazah ditunjukkan selesai, salahin pengacara"
Ugy11GrKvD7hFGVlc6t4AaABAg,Negatif,claude-llm,0.7,ejek pengacara Roy
UgxQ786-BQ4ONUDnoBJ4AaABAg,Negatif,claude-llm,0.85,menghina Roy Suryo bikin onar
UgyX5JSfuNBpcwhazI94AaABAg,Negatif,claude-llm,0.8,"penuduh ngotot setelah ditunjukkan, tak waras"
UgwTw8znl-p7yZFtMAp4AaABAg,Negatif,claude-llm,0.8,"tuduh palsu tanpa lihat asli, ejek Roy"
UgwoHs8I_GBn26GBqtB4AaABAg,Negatif,claude-llm,0.7,kecam penuduh bawa nama rakyat
UgxehZsJ0o4bG0cBteF4AaABAg,Positif,claude-llm,0.55,bela pihak penuduh Alkatiri
Ugy8bUMcfBLjACRCgYV4AaABAg,Positif,claude-llm,0.85,klaim ijazah palsu dari penelitian
UgwVkC3AIzvvE9Fx5ip4AaABAg,Positif,claude-llm,0.6,sindir penasehat polri bela Jokowi
UgyzPJ6PzUWkxeuOQhZ4AaABAg,Positif,claude-llm,0.7,sebut jokowi pembohong
UgyvEvNXilFs9Dq-DQt4AaABAg,Negatif,claude-llm,0.7,sebut penuduh pembohong terbongkar
UgybOJirvDwnR49QM8F4AaABAg,Positif,claude-llm,0.75,serang pengacara termul Jokowi
Ugy3A5DD986jvxe47Mp4AaABAg,Negatif,claude-llm,0.8,kecam Drun tukang fitnah
UgxHQywMzBXIp0eOehB4AaABAg,Negatif,claude-llm,0.6,sebut penuduh kdrun tukang fitnah karma
UgydhEDC54s2mzy711l4AaABAg,Negatif,claude-llm,0.7,sebut penuduh tukang fitnah
UgzIcfhuzL8JN3hdLyt4AaABAg,Negatif,claude-llm,0.7,sebut penuduh tukang fitnah
Ugztyxz7kPZJBGWkLhZ4AaABAg,Negatif,claude-llm,0.7,sebut penuduh tukang fitnah
UgymUDLKcv4bhT21cx14AaABAg,Negatif,claude-llm,0.7,sebut penuduh tukang fitnah
Ugz7WaVCbNjS7Ri_E2B4AaABAg,Positif,claude-llm,0.9,yakin ijazah aspal
Ugw55Izp8XKjS-2kQIx4AaABAg,Negatif,claude-llm,0.8,"yakin ijazah asli, logika UGM lapor"
Ugwee1nELHnJXkASwTp4AaABAg,Negatif,claude-llm,0.65,ejek Alkatiri kadrun
UgzUdmFO0tmyLVnRwKJ4AaABAg,Positif,claude-llm,0.9,"klaim ijazah palsu, foto bukan Jokowi"
UgyXuR3q2DeLM50G97R4AaABAg,Positif,claude-llm,0.9,yakin ijazah palsu terkuak
UgzcOEmr0rZkvGWdxeF4AaABAg,Negatif,claude-llm,0.65,Roy cs akan menyusul penjara
UgxL0NvqgqYpiumZMXN4AaABAg,Positif,claude-llm,0.7,pembela jokowi dibayar germul
Ugz3NMiEhmXA3p2ifp54AaABAg,Negatif,claude-llm,0.85,"penuduh makar HTI FPI, fitnah dihukum"
Ugyc8193PApYPRk4zdF4AaABAg,Negatif,claude-llm,0.7,"ijazah Jokowi tak dicurigai, kosinudin pembohong"
UgzeOuZJwn28fAnkPCx4AaABAg,Positif,claude-llm,0.85,"salahkan Jokowi, tuntut sumpah pocong"
UgyDyuXn919iSX-YMj14AaABAg,Positif,claude-llm,0.75,tuduh kasus dipelihara tutupi korupsi
Ugw3H6XHU2dr5gmtKAV4AaABAg,Negatif,claude-llm,0.9,penuduh fitnah dari HTI FPI
UgzOjy8oFqrnD2nprxJ4AaABAg,Negatif,claude-llm,0.6,ejek penggugat tak ada kerjaan
Ugw2_r6HU9f3xirfVwZ4AaABAg,Negatif,claude-llm,0.85,"ejek Roy panci goblok, palsu editan"
UgzxlCRA5HHnm2Jkgdt4AaABAg,Positif,claude-llm,0.7,"sebut ijazah palsu, ejek Termul"
Ugw6yM4d0buD1PBZVBN4AaABAg,Negatif,claude-llm,0.85,"sebut ijazah asli, UGM jelaskan"
UgzvKV6DkfBvLYjO1Q14AaABAg,Negatif,claude-llm,0.9,"ijazah asli, penuduh HTI korup"
UgxviAEXRwiLW7IdyXV4AaABAg,Negatif,claude-llm,0.85,"sebut UGM-Polri ijazah asli, kecam penuduh"
Ugze71n6pt98MUp-t3V4AaABAg,Negatif,claude-llm,0.8,puji Jokowi presiden terbaik
UgyZw7nQgx_cRYHC-ep4AaABAg,Positif,claude-llm,0.85,"sebut palsu, tuntut buktikan"
UgzusOTq_w4k-rdzCCV4AaABAg,Negatif,claude-llm,0.8,gerombolan pengacau licik membalik fakta
Ugytlc2UaIyBPdo0Jjh4AaABAg,Positif,claude-llm,0.85,ijazah palsu tetap palsu
UgzMoFOE9utfjAJiKw54AaABAg,Negatif,claude-llm,0.85,sebut penuduh memfitnah sakit hati
UgzIZQbLKOMS5D5xJzt4AaABAg,Positif,claude-llm,0.7,curiga pdip diam karena bersalah
UgykTVNPsQL01BuKgOV4AaABAg,Negatif,claude-llm,0.7,ingin hukum mati Roy panci
UgwUMOZSQzXDaSkTfIx4AaABAg,Positif,claude-llm,0.55,sebut kasus pengalihan isu besar
UgwOqgzOpfCdmaJomxx4AaABAg,Positif,claude-llm,0.65,tuding Semar bangun narasi sesat ancam RRT
Ugyuyma4E07G8p6PDVt4AaABAg,Negatif,claude-llm,0.8,"sebut ijazah asli, kecam tompel"
UgxOm8wPWXj2jzN9zHp4AaABAg,Positif,claude-llm,0.7,sebut Jokowi cs penipu pembohong
Ugz7Yxuifbwm6i8fblR4AaABAg,Netral,claude-llm,0.5,"soal waktu bicara, prosedural"
UgwFOkxGIztyK9DwA2V4AaABAg,Negatif,claude-llm,0.6,dukung Diana lawan Roy
Ugyr61a5mEDvMgCQifB4AaABAg,Negatif,claude-llm,0.6,"ngakak soal panci, olok Roy"
UgxmNSbiKOt7krN0xLR4AaABAg,Positif,claude-llm,0.6,puji yang ungkap teroris
UgwMmQte5qafOtGHLqZ4AaABAg,Negatif,claude-llm,0.6,puji Diana lawan penuduh
Ugyik2AZRfuJJoRBs4N4AaABAg,Negatif,claude-llm,0.6,kritik penuduh tanpa kajian ilmu
Ugw_1ES8mdcfLWL4Uid4AaABAg,Netral,claude-llm,0.5,peribahasa ambigu
Ugzp_qzj-Cc7--0H0gx4AaABAg,Negatif,claude-llm,0.65,puji Diana petarung hebat
Ugwpmnco7Ry6eqIgoEB4AaABAg,Negatif,claude-llm,0.65,olok Roy panci dapat lawan sepadan
Ugw1x5kIbtXNRUFPL1p4AaABAg,Netral,claude-llm,0.4,tawa saja
Ugzs098MeH2EGdEJCGJ4AaABAg,Negatif,claude-llm,0.6,"candaan panci, ejek Roy"
UgxClL5_NVEYISxEQDR4AaABAg,Negatif,claude-llm,0.6,ejek penuduh kehabisan akal
Ugykca7etSexp7-X48h4AaABAg,Negatif,claude-llm,0.6,ejek peneliti penuduh
UgxG4ovqI3DKwYkPGed4AaABAg,Negatif,claude-llm,0.6,puji emak lawan Roy
UgwKplIO--Z4xVxYDct4AaABAg,Negatif,claude-llm,0.55,puji lawan Roy sepadan
UgzYI3MBUnCFB81x5214AaABAg,Netral,claude-llm,0.5,doa hukuman umum
UgxSahFbqoKs9ihN3914AaABAg,Negatif,claude-llm,0.6,puji ibu suara rakyat
UgyByzu1rcqHnn-IULt4AaABAg,Negatif,claude-llm,0.55,puji bu diana pembela
UgwRMX5miw9bkhMglap4AaABAg,Negatif,claude-llm,0.65,sindir penuduh sesama orang gila
UgyGEd3Yc1a4QN5ABVJ4AaABAg,Negatif,claude-llm,0.6,puji ibu hadapi panci
Ugwm8vIldYlk2yzGByl4AaABAg,Negatif,claude-llm,0.6,dukung Diana robohkan penuduh
Ugyh8pAAS3fmhkpK_J54AaABAg,Negatif,claude-llm,0.55,puji Bu Diana
Ugz2rWjUJey48vn3LVF4AaABAg,Negatif,claude-llm,0.8,lega Roy panci kedoknya dibongkar
UgySQlFqgDHe0K2x1Wd4AaABAg,Negatif,claude-llm,0.65,puji ibu kalahkan Roy
UgwfjeQuHbrCftKRZkR4AaABAg,Negatif,claude-llm,0.55,puji wanita bela kebenaran
Ugy3UKOkwt4LnyAlzGF4AaABAg,Negatif,claude-llm,0.7,kecam pengadu domba
Ugwf_CawJnR8mH-0xx94AaABAg,Positif,claude-llm,0.6,puji yang wakili rakyat sehat
Ugx7d47mWWCohJgoOw14AaABAg,Negatif,claude-llm,0.75,puji yang permalukan Roy cs
UgxUWjHuLkj4Un5oGsF4AaABAg,Negatif,claude-llm,0.7,puji Diana lawan Roy
UgzN84sqyy4hEGW7l0V4AaABAg,Netral,claude-llm,0.55,keluhkan budaya debat negara
Ugw39xFkA0Es_d3OIbt4AaABAg,Positif,claude-llm,0.7,dukung Diana suara rakyat
UgxoNKTfuqcTmqf1I9N4AaABAg,Negatif,claude-llm,0.65,hina Roy panci stres
UgxrJXIN141Zjln6Ifl4AaABAg,Negatif,claude-llm,0.6,ejek penelitian ke kuburan
Ugz2gBcY1V9ksUeWEjt4AaABAg,Negatif,claude-llm,0.7,dukung Diana sindir orang gila Roy
UgzRC4rmsaG6faTGMG94AaABAg,Negatif,claude-llm,0.55,sebut Roy paling berbohong
UgzQL7G-jrblIVoDtlN4AaABAg,Negatif,claude-llm,0.7,sebut Roy cs tersangka tak layak
UgxEPqhHjULfXgzbFHN4AaABAg,Positif,claude-llm,0.6,puji ibu penuduh bicara fakta
Ugy58HRV_WP_IYFHo3B4AaABAg,Positif,claude-llm,0.7,"puji Diana, ejek Tifa"
UgyzoB9EMCnEoQiJAS14AaABAg,Positif,claude-llm,0.6,ejek pembela termul gila
