comment_id,video_id,source_title,published_at,like_count,text,label,annotator,confidence,notes
UgxtoMsH1kzAwX1H3IR4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",2026-01-20T00:22:25Z,0,Orang ini mantap jadi termul baru di lantik jkw suda bisa bangat cara ngibul nya,Positif,claude-llm,0.6,ejek termul baru pandai ngibul
UgyCRKfnD5kDvf3UFJJ4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,2026-01-28T14:21:56Z,1,"Kroni Jokowi msh berkuasa di institusi2 strategis, pemilu 2028 terancam dimanipulasi. Media dan aktivis intelektual wajib bongkar modus mrk atau konsekuensinya: Gibran jd presiden.",Positif,claude-llm,0.7,tuduh kroni Jokowi manipulasi
UgwRTYtAtlpcyrlg2l14AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",2025-12-10T01:09:45Z,0,Terancam 12thn Penjara ini Msh ??????? Spt Nya Di duga Yg Diinginkan Pendukung Mulyono itu Yg Di Inginkan nya . RS Cs Dan Yg Lain Itu Pny Keahlian DiDapat Dari Perkuliahan Berbagai Universitas Negri n Swasta Sdh Buang Waktu Pemikiran & Serius Utk Mencapai Apa yang di Cita-cita kan & Membayar Uang Kuliah itu Tidak Sedikit Knp. Sdh Di Dpt Ada Asumsi Dibantah Keahlian Utk Di Uji Coba Ke Publik Klo Ada Kasus ini Satu Sama Lain Pdhl Berbeda Keahlian nya Kok Saling Menjatuh kan . Bkn Saling Menghormati Wajar Lah Beda Pendapat Krn Berbeda Keahlian nya malah Mempertonton spt Ini . Bagaimana Mo Mencerdaskan Kan Publik Klo Begini Cara cara Nya ??????? Memalukan sekali 🙃🙃😔😔😇😇😭,Positif,claude-llm,0.6,bela penuduh terancam penjara
UgwmMco4ZoZVn4ojCxl4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",2025-05-20T18:58:34Z,28,RAKYAT SUDAH CERDAS .JANGAN DI BODOHI .KLO MULYONO PUNYA IJAZAH NYA ASLI. NGAPAIN SEWA PENGACARA DAN PREMAN ....!!!!TINGGAL TUNJUKIN AJA KOK RUWET.RIBET . MUTER 2 .,Positif,claude-llm,0.85,sebut Jokowi enggan tunjukkan ijazah
Ugz8PqEf03TlJZZXo1J4AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,2026-02-06T06:37:54Z,0,Kami selalu mendukung Roy cs,Positif,claude-llm,0.85,dukung Roy cs selalu
Ugx0f9r7Rf_6cu81IXZ4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",2025-12-17T16:19:59Z,0,masalah tingkat TK RUMITNYA KELAS DEWA......logika sederhana ijazah palsu,Positif,claude-llm,0.9,logika sederhana ijazah palsu
UgznmuSjLrMQRYmP9PF4AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",2025-12-19T04:52:30Z,0,"Yg bela yg benar ktanya termol ,masak yg asli jadi palsu aneh !",Positif,claude-llm,0.8,termul bela yang asli jadi palsu
Ugykf8BfhA9L9lcm0_V4AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",2025-12-28T14:56:24Z,1,Semangat sekali kuasa hukum Bang Roy Suryo.,Positif,claude-llm,0.7,dukung kuasa hukum Roy Suryo
Ugygb_84IkXHXZ1EZ1p4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,2026-02-06T12:15:56Z,0,0:45 Semakin JELAS,Positif,claude-llm,0.7,"semakin jelas, kuatkan curiga"
UgyNwzaylQGy_Xg-pTd4AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,2026-01-27T06:25:59Z,0,"Dgn SIKAP jokowi yg BERBELIT²,PENUH KEBOHONGAN, REKAYASA²&SANDIWARA.Ini sikap PEJABAT PUBLIK yg SANGAT BUSUK,BURUK&BOBROK krn MERUSAK DEMOKRASI IND TERBUKTI dlm REKAM JEJAK DIGITAL jokowi yg MELAKUKAN PEMBOHONGAN kpd RAKYAT NKRI(jokowi HARUSNYA SGERA DITANGKAP&DIHUKUM MATI/DINEPALKAN krn Mempermainkan BANGSA IND,Membuat GADUH & MERUSAK Semua TATANAN BANGSA IND)",Positif,claude-llm,0.8,tuduh Jokowi penuh kebohongan rekayasa
Ugy-FnGo7ieARz14KoN4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",2025-06-05T19:53:25Z,0,"*Rakyat tidak percaya PARCOK & TERMUL, karena sudah melihat kasus2 yg sebelumnya memang tidak bisa dipercaya*",Positif,claude-llm,0.8,rakyat tak percaya parcok termul
UgxNzkZDqS8bH00OdPh4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",2025-11-25T17:01:25Z,5,Semua orang tahu dumatno Budi Utomo itu...... sepupunya Jokowi yang menjadi komisaris di perusahaan Toba Bara LBP dan dari tahun 2012 sudah berkomplot dengan Jokowi....dr zaman jokowi gubernur... ada di Google dumatno Budi Utomo adalah sebagai ketua satri piningit dr solo,Positif,claude-llm,0.7,tuduh kongkalikong komisaris Jokowi
UgwlzVeqloAFzA7e8FJ4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",2025-12-16T02:37:40Z,0,"Nanti kalo SDH ditunjukkan ijazah pembandingnya bilang , TDK boleh megang ,hanya dilihatkan saja Seandainya boleh megang, nanti bilang apalagi ?",Positif,claude-llm,0.7,sindir aturan tunjukkan ijazah berbelit
Ugzzv7ur2yiopaWW5BR4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",2025-12-17T03:07:21Z,0,"Udah saya mintak , bawa ke pengadilan 😅 😅 ❤",Positif,claude-llm,0.6,minta dibawa ke pengadilan
UgxxdXjqfNnBgdILipR4AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",2026-01-19T11:41:11Z,0,"❤❤❤❤SEKALI BERBOHONG , SIAPKAN 1001 KEBOHONGAN LAGI❤❤",Positif,claude-llm,0.7,sindir kebohongan beranak
UgyyHkVucUQ9v7Dfuo94AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,2026-04-09T13:57:50Z,0,"Kalau ada yg membiayain Bpk Roy s, dan Dr Tifa, emang nya kenapa? Salah?. To yg keluar duit bukan anda. Klu gak ingin kacau gampang kok. Tunjukin aja itu ijazah nya baik palsu atau pun asli. To semua rakyat sdh tau pasti itu ijazah nya palsu, atau memang gak ada.",Positif,claude-llm,0.85,"yakin ijazah palsu, bela bohir Tifa"
UgxSchZePWhjK82rFnF4AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",2026-01-19T19:49:13Z,1,"RAKYAT JUGA BISA MEMBEDAKAN MANA PECUNDANG DAN PEJUANG, SEMOGA ROY DKK SELALU DALAM LINDUNGAN YG KUASA, AMIN.!!!RAKYAT SELALU MENDUKUNGMU..!",Positif,claude-llm,0.75,dukung Roy dkk pejuang
UgzH1rqTlC9fZ_vth2B4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",2026-01-17T06:44:10Z,0,Tkang ngangon bebek ajah ijasah harus sma,Positif,claude-llm,0.6,sindir ijazah harus SMA
UgwoErZUv_EAehoatQx4AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",2026-01-19T11:24:53Z,0,kalau jiwa besar tunjukin jangan cuma ngomong doang,Positif,claude-llm,0.6,"menuntut bukti, sindir hanya ngomong"
Ugy3bvDqDY57gYvQRTF4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",2025-12-18T12:19:40Z,0,Ijazah jokowi palsu,Positif,claude-llm,0.95,tegas sebut ijazah Jokowi palsu
UgxRNuEmGou3aHBD1gZ4AaABAg,4yjXBLcjynU,"Diana Murni Sindir Roy Suryo: “Menghadapi Orang Gila, Kita Harus Pura-Pura Gila!” | Rakber (14/10)",2025-11-08T23:08:06Z,0,Lihat Siman nyerangbterus ada spa dg aiman kok kelihatanya di.pihak roi menjatuhkan musuhnya,Positif,claude-llm,0.6,kritik Aiman menjatuhkan Roy
UgzAQIFKBmAJu5V0UTB4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",2025-12-15T15:30:16Z,4,silahkan kebohongan kepalsuan di tutup2i....tinggal tunggu aja ajab Allah Swt...kasihan rakyat yg gak berdosa jadi korban..,Positif,claude-llm,0.8,tuding kebohongan kepalsuan ditutupi
Ugz4GVpdNMRYIqFcVeh4AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",2026-01-19T13:28:17Z,0,"Kalau nanti izajah Jomowi ternyata palsu, Andi harus di masukkan ke Penjara.",Positif,claude-llm,0.75,jika palsu Andi harus dipenjara
Ugwrb7pzoA00tAB9SDB4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,2025-08-22T14:21:20Z,10,Obrolan yg direncanakan Mudah ditebak alur pembicaraannya,Positif,claude-llm,0.6,curiga UGM rekayasa skenario
UgzdiICFNSC9PH1wD7J4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",2026-01-17T12:46:43Z,0,"Sdh muak megikuti masalah ijazah ini, udah tutup ajalah masyalh ini, buk Dr Tiga cs biar lah Negri ini hancur, kita wong cilik tak kan menang,",Positif,claude-llm,0.78,sebut sudah jelas palsu
UgwTKXPh4MoE57EGc_p4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",2025-11-27T11:05:17Z,0,"Dari penjelasan Gayus, apabila Jokowi pernah kuliah dan menyelesaikannya dan berkompeten dengan ilmu yg diperoleh saat kuliah namun ternyata ijazah ijazahnya hilang artinya : kita tidak perlu bawa SIM saat ada razia kendaraan.",Positif,claude-llm,0.7,sindir alasan ijazah hilang
UgzPhUyVj2xUuXEWT8x4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,2026-02-15T16:42:17Z,0,"Baru di kalimat pertama bilang ""Kami punya datanya..."" ya tolong TUNJUKKAN DATAnya buuuuu",Positif,claude-llm,0.7,tuntut UGM tunjukkan data
UgwkQK4Z6Lfb5dpPFjN4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",2026-01-18T08:03:07Z,0,Yg pasti ijazahnya asli dan ah atau sbaliknya kami ttap etia mendukung Roy soryo utk perjuangkan kebenaran semoga Ruy suryo dan teman2 nya sehat selalu,Positif,claude-llm,0.85,dukung Roy Suryo perjuangkan kebenaran
Ugz7OslvTQ4tjXEWYyN4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",2025-06-05T10:07:01Z,0,"terhina bgmna jokowi , ijazahnya sampai detik ini saja tdk parnah ditunjukan ke public, wajar klo akhirnya masyarakat jd ber asumsi sendiri .",Positif,claude-llm,0.72,"ijazah tak ditunjukkan, wajar curiga"
UgyFBmo2oraELT9qFqx4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",2025-12-16T04:51:38Z,0,Masa sekelas UGM Yogyakarta ga ad jejak digital Jokowi lulus,Positif,claude-llm,0.75,curiga tak ada jejak lulus Jokowi
UgxZTjo8kxST40mDWpx4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",2025-11-25T18:28:43Z,37,Andi vs roy seruuuuuu Pak roy psti mnang 👏👏👏,Positif,claude-llm,0.8,dukung Roy pasti menang
Ugy1sDf45c8TKeHnpVh4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",2025-12-28T16:39:57Z,0,Jokowi adalah 1.1 nya presiden paling jahat thd rakyat akibat ulah tindakannya yg sadis,Positif,claude-llm,0.6,Jokowi presiden paling jahat
UgycWLrQsGSKasgqnxd4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",2025-12-17T22:06:15Z,0,"Rakyat masih yakin , ijazah Jokowi pasti palsu, dibuat bentuk baru dgn kertas baru oleh UGM, dgn kertas baru. Dgn cap baru. Makanya terlihat baru semua, termasuk foto. Pasti UGM yg buat , sedangkan tanda tangan bisa di sken. Roy Suryo tidak bisa di tuntut karena ijazahnya palsu. Termasuk skripsi, KKN , nilai study, palsu semua. Foto berkaca mata itu tidak boleh dipakai di ijazah. Jelas2 palsu.",Positif,claude-llm,0.9,"yakin ijazah palsu, UGM buat"
UgxKEBR0eWhXZD6sV3l4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",2026-05-04T01:52:30Z,0,Woi Roy lu di tantang debat sama DJ anak jendral udah 2 bln ga ada jawaban,Positif,claude-llm,0.6,"tantang Roy debat, ambigu sindir"
UgzBrhfIUpo_coVha3h4AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,2026-04-09T20:11:39Z,0,"luarbiasa bang Rasman,sehat sllu bng,,sy ker sma bng rasman",Positif,claude-llm,0.65,puji penuduh Rasman
UgxT_u8SJZNER7KCfQN4AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",2026-01-15T20:58:05Z,0,"Org ini pintar apa bodoh,biar serjana hukum,jgn bilang pariimatur,kenapa tiroris bilang palsu ap udah d periksa kenapa ngga d bilang parimatur,dasar bodoh,pengacara apa ini,tiroris ini penyidik apa ,abal abal",Positif,claude-llm,0.7,"hina teroris bilang palsu, bela kosinudin"
Ugxwv2PnNJTPRUN1I8x4AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",2026-01-25T06:13:16Z,0,Masuk akal bang rafeli,Positif,claude-llm,0.6,masuk akal bang Refly
UgxxF8k-gtPvb-lUbPh4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,2025-08-22T09:54:19Z,44,Saya sebagai masyarakat mendengar narasi ini lebih percaya masih yakin dengan data dan fakta yg sudah di teliti tentunya oleh Roy suryo dkk,Positif,claude-llm,0.85,percaya data Roy Suryo dkk
UgyA2AIkqsc0wd0L4e54AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",2026-01-19T14:34:39Z,0,Klo ijazah gw palsu gw jg takut nunjukin....palagi klo nunjukin ke RRT yg notabene ahli nya ahli😅😅😅,Positif,claude-llm,0.85,ijazah palsu makanya takut tunjuk
UgwFVjoVsPpZX4iY-F94AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,2025-12-30T17:29:25Z,0,"Sekelas UGM membela Pembohong,,, dan ikut berbohong...",Positif,claude-llm,0.8,tuduh UGM bela pembohong
UgzikGF2_HcTNEXgra54AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",2026-04-23T23:49:14Z,3,"JANGAN SALAH PAHAM YA GAES, PENYETOPAN KASUS YANG DI MINTA TROYA ADALAH , STOP SEPUTAR PENCEMARAN NAMA BAIK DI AREA TROYA, TAPI KASUS IJAZAH TETAP BERJALAN",Positif,claude-llm,0.75,kasus ijazah tetap berjalan
UgzPQ-uU3OVGhX5EJZd4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",2026-01-18T14:22:16Z,0,"Ribet x masalah ijazah yg satu ini banyak x melibatkan banyak pengacara padahal tinggal tunjukkan aja selesai perkara,jadi timbul kecurigaan ada apa sebenarnya dgn ijazah nya ini",Positif,claude-llm,0.8,"curiga, tunjukkan saja selesai perkara"
UgyBxnzbPOzJWHRXvId4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,2026-05-01T15:07:24Z,0,Saya masyarakat perdalaman Kalimantan pernah lulusan S1. Pada jaman itu saya berpoto pakai kacamata utk pakai ditempelkan di izasah oleh rektor saya dilarang pakai kacamata,Positif,claude-llm,0.7,"kesaksian foto tanpa kacamata, ragukan"
UgxP2G60lZpdmEFHXaZ4AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",2026-02-14T02:02:36Z,0,Halaman saja TDK di ksh no😢,Positif,claude-llm,0.6,"soroti halaman tak bernomor, curiga"
UgyPLY5rr6rJO3M_uvR4AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,2026-01-28T06:27:44Z,0,Rupanya si rok rok ini kawan kawan nya itu pasntes dia tidak pernah kritik ibu,Positif,claude-llm,0.7,"sindir pembela, dukung penuduh"
UgwZOV5PQiZbAjQHqtl4AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",2026-01-19T20:15:00Z,0,Andi jgn berbohong kau ini kaya jokowi aja eh iya termul andi rakyat tau kau sll berbohong tunjukin2 kepagadilan2 kalau suruh dihadirkan jgn kan ijasah orangnya aja ga datang gimana caranya andi ilegal berbohong bisanya omong nya aja grubug andi2muek,Positif,claude-llm,0.8,"sebut Andi bohong, Jokowi sembunyi"
UgwgNl_Anr82L0QZ08d4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",2026-01-17T01:59:28Z,0,"Sehat selalu bang rismon dkk, lanjut perjuangan, doa banyak rakyat membersamai",Positif,claude-llm,0.85,dukung Rismon lanjut perjuangan
UgxnQsU8IyAzba9fNVZ4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",2026-04-24T01:07:51Z,0,"Pakta menyatakan bukankah buah tidak jauh jatuh dari pohonya. Jawabnya masa bodoh, jangan mau rakyat dibodoh-bodohi Bukankah.sekarang zaman bukti?",Positif,claude-llm,0.7,"buah tak jauh, zaman bukti"
UgwHxkQj1einZZUEHUV4AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,2026-01-27T02:04:45Z,78,"DHL dulu pejuang kebenaran, sekarang pecundang mirip termul 😅😅",Positif,claude-llm,0.6,ejek DHL jadi pecundang seperti termul
UgyW5Puw_0dpb8oJkBd4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,2026-01-12T22:30:18Z,0,Bisa jadi Joko Widodo pernah kuliah namun tidak sampai selesai atau tidak pernah kuliah sama sekali....,Positif,claude-llm,0.75,ragukan Jokowi pernah kuliah selesai
UgzaH8oiM3_OqtmTOst4AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",2025-12-12T17:11:44Z,0,Betul apa yg di sampaikan ahemad hasinudin jau lebi ilemia di bandigkan kubu jokowi yg pakai urat leher,Positif,claude-llm,0.7,puji Ahmad lebih ilmiah dari kubu Jokowi
UgxnZR-4B6W0AkHvpKJ4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",2025-06-11T15:01:31Z,0,Kalo boleh jujur sebagian besar masyarakat lebih percaya Roy surya dkk,Positif,claude-llm,0.85,masyarakat lebih percaya Roy Suryo
UgwFO5oZ4xLD_rg0tlF4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",2026-04-24T01:05:43Z,0,*Sebagian besar kayanya rakyat tidak setuju kalau mau di hentikan karena kasus ijazahnya belum jelas keasliannya*,Positif,claude-llm,0.75,"jangan hentikan, keaslian belum jelas"
UgxNR2iw84wPgxcAfBF4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",2026-04-28T07:39:15Z,0,"JA HA HA HA, SUDAH AKU BILANG MASALAH INI AKAN SELESAI DGN DIAM. PADAHAL MAU NYA SAYA SAMPAI TERBUKTI IJAZAH ITU PALSU. KALAU NGGAK JUGA YA MARI MINTAK ABULISI AMNESTI PADA PAK OMON. TARUNG DULU BUJTIKAN IKAZAH ITI ASLI.",Positif,claude-llm,0.8,ingin terbukti ijazah palsu
Ugz-oCME8BsNi5YD4ed4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",2025-12-17T02:58:33Z,0,Sepanjang ijasah asli jokowi tidak diuji melalui para ahli independen dan rela utk difoto copikan lalu diserahkan kepada pihak yg berwenang dan berkepentingan maka tetap dianggab palsu.,Positif,claude-llm,0.85,tetap dianggap palsu kalau tak diuji
UgyMuVne6jLVg4ahBlB4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",2025-05-21T04:50:28Z,21,Seluruh rakyat indonesia mendukung kebenaran ..lanjutkan pak Suryo ...jangan gentar untuk membongkar kebusukan jokowi,Positif,claude-llm,0.85,dukung Suryo bongkar kebusukan Jokowi
Ugxy6k2tlw7FlHcTSy54AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",2026-02-10T11:19:36Z,6,"Nanti kalau doktornya palsu, siap2 masuk penjara",Positif,claude-llm,0.65,jika doktor palsu siap penjara
UgzHWLKBSlFdtn01OpZ4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",2025-05-20T19:51:40Z,220,"14 kali persidangan tidak pernah diperlihatkan ijazah aslinya didepan hakim,pengadilan sesat..",Positif,claude-llm,0.8,"ijazah asli tak diperlihatkan, pengadilan sesat"
Ugytqj-L6-fQ_w4ElhJ4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,2025-08-22T08:40:20Z,11,"Ini udah di rekayasa , coba tampil di acara TV lain' , kenapa selalu tidak hadir kalau ada undangan dari TV , kalau benar kenapa tidak kelihatan di gelar perkara khusus di Bareskrim 😂😂😂",Positif,claude-llm,0.65,"tuduh direkayasa, penjelasan tak hadir"
UgxAHX7fYsuxRYwBQTJ4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",2026-01-17T03:39:09Z,0,"Semya pasti akan di menang kan Mulyono, hukum dan penegak hukum masih punya punya Mulyono, REFORMASI POLRI !!!!",Positif,claude-llm,0.7,"tuduh Mulyono dimenangkan, reformasi polri"
UgyEcA4lRWjO5MvpfuZ4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",2025-12-18T06:48:46Z,0,& Untuk Bpk Adi Prayitno Dkknya ini PENJILAT SEMUA itu 👍 Coba Liat Sekarang Siapa itu Andi Azwan ya Sekarang BERPERKARA 😂😂😂😂😂 Gara2 MEMALSUKAN DOKUMEN 😂😂😂😂😂😂😂 Bisa Jadi Bpk Adi Prayitno Dkknya ini SALAH SATUNYA Juga 👍🤣🤣🤣 Hati Hati 👍,Positif,claude-llm,0.65,sindir Adi Prayitno penjilat Andi
UgzycHTahftl_M_pbK94AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,2026-05-01T22:46:40Z,0,"Mau ada yg biayain 1 milyar, 10 milyar ya ga masalah..yg penting ijazahnya tunjukkin cepat2 ke publik ato pengadilan....kasusnya beresin ga rumit kaya gini😂😂😂 publik makin curiga ada apakah pejabat Indonesia bersandiwara terus",Positif,claude-llm,0.8,curiga pejabat bersandiwara soal ijazah
UgxZNEQXX5vc8cvvam14AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",2025-12-17T15:55:59Z,0,Skg banyak tv2 pada jadi termul ya,Positif,claude-llm,0.6,sindir tv jadi termul
Ugzo5EZYhT82aNT5J794AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",2025-11-26T07:25:27Z,0,Palsu 1000 persen,Positif,claude-llm,0.9,klaim ijazah palsu 1000 persen
UgzZxG5tVHnyUYtln3x4AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,2026-02-04T13:36:19Z,0,"Polisi GK tegas blas ,mosok roysuryo begini kok di biarkan",Positif,claude-llm,0.62,kesal polisi tak tegas ke Roy? bela penuduh
